debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
1257,1257.751,weakening,constructive,weak_to_strong,2,1,2,100.0,1,100.0
1257,1257.751,weakening,destructive,weak_to_strong,2,1,2,100.0,1,100.0
1257,1257.751,weakening,constructive,strong_to_weak,2,1,2,100.0,1,100.0
1257,1257.751,weakening,destructive,strong_to_weak,2,1,2,100.0,1,100.0
1257,1257.751,weakening,constructive,small_to_large,2,1,2,100.0,1,100.0
1257,1257.751,weakening,destructive,small_to_large,2,1,2,100.0,1,100.0
