debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
32876,32876.138,strengthening,constructive,weak_to_strong,13,2,6,46.15,2,100.0
32876,32876.138,strengthening,destructive,weak_to_strong,13,2,6,46.15,2,100.0
32876,32876.138,strengthening,constructive,strong_to_weak,13,2,5,38.46,1,50.0
32876,32876.138,strengthening,destructive,strong_to_weak,13,2,5,38.46,1,50.0
32876,32876.138,strengthening,constructive,small_to_large,13,2,6,46.15,2,100.0
32876,32876.138,strengthening,destructive,small_to_large,13,2,6,46.15,2,100.0
