debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
51962,51962.138,strengthening,constructive,weak_to_strong,23,3,3,13.04,1,33.33
51962,51962.138,strengthening,destructive,weak_to_strong,23,3,3,13.04,1,33.33
51962,51962.138,strengthening,constructive,strong_to_weak,23,3,17,73.91,1,33.33
51962,51962.138,strengthening,destructive,strong_to_weak,23,3,17,73.91,1,33.33
51962,51962.138,strengthening,constructive,small_to_large,23,3,3,13.04,1,33.33
51962,51962.138,strengthening,destructive,small_to_large,23,3,3,13.04,1,33.33
