debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
31281,31281.3,strengthening,constructive,weak_to_strong,104,9,92,88.46,6,66.67
31281,31281.3,strengthening,destructive,weak_to_strong,104,4,103,99.04,4,100.0
31281,31281.3,strengthening,constructive,strong_to_weak,104,9,100,96.15,7,77.78
31281,31281.3,strengthening,destructive,strong_to_weak,104,4,103,99.04,4,100.0
31281,31281.3,strengthening,constructive,small_to_large,104,9,94,90.38,7,77.78
31281,31281.3,strengthening,destructive,small_to_large,104,4,103,99.04,4,100.0
