debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
9980,9980.1,strengthening,constructive,weak_to_strong,360,22,350,97.22,20,90.91
9980,9980.1,strengthening,destructive,weak_to_strong,360,2,360,100.0,2,100.0
9980,9980.1,strengthening,constructive,strong_to_weak,360,22,324,90.0,12,54.55
9980,9980.1,strengthening,destructive,strong_to_weak,360,2,360,100.0,2,100.0
9980,9980.1,strengthening,constructive,small_to_large,360,22,325,90.28,19,86.36
9980,9980.1,strengthening,destructive,small_to_large,360,2,360,100.0,2,100.0
