debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
61048,61048.794,weakening,constructive,weak_to_strong,14,3,13,92.86,2,66.67
61048,61048.794,weakening,destructive,weak_to_strong,14,2,14,100.0,2,100.0
61048,61048.794,weakening,constructive,strong_to_weak,14,3,9,64.29,1,33.33
61048,61048.794,weakening,destructive,strong_to_weak,14,2,10,71.43,1,50.0
61048,61048.794,weakening,constructive,small_to_large,14,3,13,92.86,2,66.67
61048,61048.794,weakening,destructive,small_to_large,14,2,14,100.0,2,100.0
