debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
30015,30015.106,weakening,constructive,weak_to_strong,10,4,7,70.0,2,50.0
30015,30015.106,weakening,destructive,weak_to_strong,10,3,8,80.0,2,66.67
30015,30015.106,weakening,constructive,strong_to_weak,10,4,6,60.0,2,50.0
30015,30015.106,weakening,destructive,strong_to_weak,10,3,7,70.0,2,66.67
30015,30015.106,weakening,constructive,small_to_large,10,4,6,60.0,2,50.0
30015,30015.106,weakening,destructive,small_to_large,10,3,7,70.0,2,66.67
