debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
1474,1474.1140,strengthening,constructive,weak_to_strong,96,7,90,93.75,6,85.71
1474,1474.1140,strengthening,destructive,weak_to_strong,96,2,96,100.0,2,100.0
1474,1474.1140,strengthening,constructive,strong_to_weak,96,7,93,96.88,4,57.14
1474,1474.1140,strengthening,destructive,strong_to_weak,96,2,96,100.0,2,100.0
1474,1474.1140,strengthening,constructive,small_to_large,96,7,90,93.75,6,85.71
1474,1474.1140,strengthening,destructive,small_to_large,96,2,96,100.0,2,100.0
