debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
11605,11605.1,strengthening,constructive,weak_to_strong,24,5,21,87.5,3,60.0
11605,11605.1,strengthening,destructive,weak_to_strong,24,3,24,100.0,3,100.0
11605,11605.1,strengthening,constructive,strong_to_weak,24,5,18,75.0,2,40.0
11605,11605.1,strengthening,destructive,strong_to_weak,24,3,21,87.5,2,66.67
11605,11605.1,strengthening,constructive,small_to_large,24,5,15,62.5,2,40.0
11605,11605.1,strengthening,destructive,small_to_large,24,3,18,75.0,2,66.67
