debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
60478,60478.11,strengthening,constructive,weak_to_strong,10,5,8,80.0,4,80.0
60478,60478.11,strengthening,destructive,weak_to_strong,10,5,8,80.0,4,80.0
60478,60478.11,strengthening,constructive,strong_to_weak,10,5,8,80.0,3,60.0
60478,60478.11,strengthening,destructive,strong_to_weak,10,5,8,80.0,3,60.0
60478,60478.11,strengthening,constructive,small_to_large,10,5,8,80.0,4,80.0
60478,60478.11,strengthening,destructive,small_to_large,10,5,8,80.0,4,80.0
