debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
23608,23608.1,weakening,constructive,weak_to_strong,27,4,27,100.0,4,100.0
23608,23608.1,weakening,destructive,weak_to_strong,27,3,27,100.0,3,100.0
23608,23608.1,weakening,constructive,strong_to_weak,27,4,27,100.0,4,100.0
23608,23608.1,weakening,destructive,strong_to_weak,27,3,27,100.0,3,100.0
23608,23608.1,weakening,constructive,small_to_large,27,4,27,100.0,4,100.0
23608,23608.1,weakening,destructive,small_to_large,27,3,27,100.0,3,100.0
