debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
43708,43708.3,strengthening,constructive,weak_to_strong,173,16,173,100.0,16,100.0
43708,43708.3,strengthening,destructive,weak_to_strong,173,4,173,100.0,4,100.0
43708,43708.3,strengthening,constructive,strong_to_weak,173,16,173,100.0,16,100.0
43708,43708.3,strengthening,destructive,strong_to_weak,173,4,173,100.0,4,100.0
43708,43708.3,strengthening,constructive,small_to_large,173,16,173,100.0,16,100.0
43708,43708.3,strengthening,destructive,small_to_large,173,4,173,100.0,4,100.0
