debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
59931,59931.3,strengthening,constructive,weak_to_strong,25,4,25,100.0,4,100.0
59931,59931.3,strengthening,destructive,weak_to_strong,25,2,25,100.0,2,100.0
59931,59931.3,strengthening,constructive,strong_to_weak,25,4,25,100.0,4,100.0
59931,59931.3,strengthening,destructive,strong_to_weak,25,2,25,100.0,2,100.0
59931,59931.3,strengthening,constructive,small_to_large,25,4,25,100.0,4,100.0
59931,59931.3,strengthening,destructive,small_to_large,25,2,25,100.0,2,100.0
