debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
21194,21194.1,strengthening,constructive,weak_to_strong,174,25,174,100.0,25,100.0
21194,21194.1,strengthening,destructive,weak_to_strong,174,2,174,100.0,2,100.0
21194,21194.1,strengthening,constructive,strong_to_weak,174,25,165,94.83,22,88.0
21194,21194.1,strengthening,destructive,strong_to_weak,174,2,174,100.0,2,100.0
21194,21194.1,strengthening,constructive,small_to_large,174,25,156,89.66,24,96.0
21194,21194.1,strengthening,destructive,small_to_large,174,2,174,100.0,2,100.0
