debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
30407,30407.3,strengthening,constructive,weak_to_strong,15,12,6,40.0,3,25.0
30407,30407.3,strengthening,destructive,weak_to_strong,15,12,6,40.0,3,25.0
30407,30407.3,strengthening,constructive,strong_to_weak,15,12,6,40.0,3,25.0
30407,30407.3,strengthening,destructive,strong_to_weak,15,12,6,40.0,3,25.0
30407,30407.3,strengthening,constructive,small_to_large,15,12,6,40.0,3,25.0
30407,30407.3,strengthening,destructive,small_to_large,15,12,6,40.0,3,25.0
