debate_id,t_id,direction,explanation_type,ranking,total_graph_args,total_branches,count_args_returned,pct_args_of_graph,count_branches_returned,pct_branches_returned
1260,1260.224,strengthening,constructive,weak_to_strong,10,5,9,90.0,4,80.0
1260,1260.224,strengthening,destructive,weak_to_strong,10,5,9,90.0,4,80.0
1260,1260.224,strengthening,constructive,strong_to_weak,10,5,7,70.0,3,60.0
1260,1260.224,strengthening,destructive,strong_to_weak,10,5,7,70.0,3,60.0
1260,1260.224,strengthening,constructive,small_to_large,10,5,8,80.0,4,80.0
1260,1260.224,strengthening,destructive,small_to_large,10,5,8,80.0,4,80.0
