debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
40006,40006.41,weakening,weak to strong,pro-branches,['Pb1'],[['40006.45']],['Pb1'],[['40006.45']]
40006,40006.41,weakening,strong to weak,pro-branches,['Pb1'],[['40006.45']],['Pb1'],[['40006.45']]
40006,40006.41,weakening,small to large,pro-branches,['Pb1'],[['40006.45']],['Pb1'],[['40006.45']]
40006,40006.41,weakening,weak to strong,con-branches,"['Cb1', 'Cb2']","[['40006.43'], ['40006.47']]","['Cb1', 'Cb2']","[['40006.43'], ['40006.47']]"
40006,40006.41,weakening,strong to weak,con-branches,"['Cb1', 'Cb2']","[['40006.43'], ['40006.47']]","['Cb1', 'Cb2']","[['40006.43'], ['40006.47']]"
40006,40006.41,weakening,small to large,con-branches,"['Cb1', 'Cb2']","[['40006.43'], ['40006.47']]","['Cb1', 'Cb2']","[['40006.43'], ['40006.47']]"
40006,40006.41,weakening,weak to strong,unweakened pro-branches,['UnWPb1'],[['40006.45']],['UnWPb1'],[['40006.45']]
40006,40006.41,weakening,strong to weak,unweakened pro-branches,['UnWPb1'],[['40006.45']],['UnWPb1'],[['40006.45']]
40006,40006.41,weakening,small to large,unweakened pro-branches,['UnWPb1'],[['40006.45']],['UnWPb1'],[['40006.45']]
40006,40006.41,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['40006.43'], ['40006.47']]","['UnWCb1', 'UnWCb2']","[['40006.43'], ['40006.47']]"
40006,40006.41,weakening,strong to weak,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['40006.43'], ['40006.47']]","['UnWCb1', 'UnWCb2']","[['40006.43'], ['40006.47']]"
40006,40006.41,weakening,small to large,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['40006.43'], ['40006.47']]","['UnWCb1', 'UnWCb2']","[['40006.43'], ['40006.47']]"
