debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
49036,49036.11,strengthening,weak to strong,pro-branches,['Pb1'],[['49036.39']],['Pb1'],[['49036.39']]
49036,49036.11,strengthening,strong to weak,pro-branches,['Pb1'],[['49036.39']],['Pb1'],[['49036.39']]
49036,49036.11,strengthening,small to large,pro-branches,['Pb1'],[['49036.39']],['Pb1'],[['49036.39']]
49036,49036.11,strengthening,weak to strong,con-branches,['Cb1'],"[['49036.56', '49036.182', '49036.184', '49036.58']]",['Cb1'],"[['49036.56', '49036.182', '49036.184', '49036.58']]"
49036,49036.11,strengthening,strong to weak,con-branches,['Cb1'],"[['49036.56', '49036.182', '49036.184', '49036.58']]",['Cb1'],"[['49036.56', '49036.182', '49036.184', '49036.58']]"
49036,49036.11,strengthening,small to large,con-branches,['Cb1'],"[['49036.56', '49036.182', '49036.184', '49036.58']]",['Cb1'],"[['49036.56', '49036.182', '49036.184', '49036.58']]"
49036,49036.11,strengthening,weak to strong,unweakened pro-branches,['UnWPb1'],[['49036.39']],['UnWPb1'],[['49036.39']]
49036,49036.11,strengthening,strong to weak,unweakened pro-branches,['UnWPb1'],[['49036.39']],['UnWPb1'],[['49036.39']]
49036,49036.11,strengthening,small to large,unweakened pro-branches,['UnWPb1'],[['49036.39']],['UnWPb1'],[['49036.39']]
49036,49036.11,strengthening,weak to strong,unweakened con-branches,['UnWCb1'],"[['49036.56', '49036.58']]",['UnWCb1'],"[['49036.56', '49036.58']]"
49036,49036.11,strengthening,strong to weak,unweakened con-branches,['UnWCb1'],"[['49036.56', '49036.58']]",['UnWCb1'],"[['49036.56', '49036.58']]"
49036,49036.11,strengthening,small to large,unweakened con-branches,['UnWCb1'],"[['49036.56', '49036.58']]",['UnWCb1'],"[['49036.56', '49036.58']]"
49036,49036.11,strengthening,weak to strong,con-weakening branches,['CWb1'],"[['49036.182', '49036.184']]",['CWb1'],"[['49036.182', '49036.184']]"
49036,49036.11,strengthening,strong to weak,con-weakening branches,['CWb1'],"[['49036.182', '49036.184']]",['CWb1'],"[['49036.182', '49036.184']]"
49036,49036.11,strengthening,small to large,con-weakening branches,['CWb1'],"[['49036.182', '49036.184']]",['CWb1'],"[['49036.182', '49036.184']]"
