debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
1257,1257.2197,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2']","[['1257.2199', '1257.2369'], ['1257.2365']]","['Pb1', 'Pb2']","[['1257.2199', '1257.2369'], ['1257.2365']]"
1257,1257.2197,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2']","[['1257.2199', '1257.2369'], ['1257.2365']]","['Pb2', 'Pb1']","[['1257.2365'], ['1257.2199', '1257.2369']]"
1257,1257.2197,strengthening,small to large,pro-branches,"['Pb1', 'Pb2']","[['1257.2199', '1257.2369'], ['1257.2365']]","['Pb2', 'Pb1']","[['1257.2365'], ['1257.2199', '1257.2369']]"
1257,1257.2197,strengthening,weak to strong,con-branches,['Cb1'],"[['1257.2361', '1257.2363']]",['Cb1'],"[['1257.2361', '1257.2363']]"
1257,1257.2197,strengthening,strong to weak,con-branches,['Cb1'],"[['1257.2361', '1257.2363']]",['Cb1'],"[['1257.2361', '1257.2363']]"
1257,1257.2197,strengthening,small to large,con-branches,['Cb1'],"[['1257.2361', '1257.2363']]",['Cb1'],"[['1257.2361', '1257.2363']]"
1257,1257.2197,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['1257.2199'], ['1257.2365']]","['UnWPb1', 'UnWPb2']","[['1257.2199'], ['1257.2365']]"
1257,1257.2197,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['1257.2199'], ['1257.2365']]","['UnWPb2', 'UnWPb1']","[['1257.2365'], ['1257.2199']]"
1257,1257.2197,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['1257.2199'], ['1257.2365']]","['UnWPb1', 'UnWPb2']","[['1257.2199'], ['1257.2365']]"
1257,1257.2197,strengthening,weak to strong,unweakened con-branches,['UnWCb1'],"[['1257.2361', '1257.2363']]",['UnWCb1'],"[['1257.2361', '1257.2363']]"
1257,1257.2197,strengthening,strong to weak,unweakened con-branches,['UnWCb1'],"[['1257.2361', '1257.2363']]",['UnWCb1'],"[['1257.2361', '1257.2363']]"
1257,1257.2197,strengthening,small to large,unweakened con-branches,['UnWCb1'],"[['1257.2361', '1257.2363']]",['UnWCb1'],"[['1257.2361', '1257.2363']]"
1257,1257.2197,strengthening,weak to strong,pro-weakening branches,['PWb1'],[['1257.2369']],['PWb1'],[['1257.2369']]
1257,1257.2197,strengthening,strong to weak,pro-weakening branches,['PWb1'],[['1257.2369']],['PWb1'],[['1257.2369']]
1257,1257.2197,strengthening,small to large,pro-weakening branches,['PWb1'],[['1257.2369']],['PWb1'],[['1257.2369']]
