debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
30015,30015.6,weakening,weak to strong,pro-branches,"['Pb1', 'Pb2']","[['30015.17', '30015.291', '30015.155', '30015.127'], ['30015.285']]","['Pb1', 'Pb2']","[['30015.17', '30015.291', '30015.155', '30015.127'], ['30015.285']]"
30015,30015.6,weakening,strong to weak,pro-branches,"['Pb1', 'Pb2']","[['30015.17', '30015.291', '30015.155', '30015.127'], ['30015.285']]","['Pb2', 'Pb1']","[['30015.285'], ['30015.17', '30015.291', '30015.155', '30015.127']]"
30015,30015.6,weakening,small to large,pro-branches,"['Pb1', 'Pb2']","[['30015.17', '30015.291', '30015.155', '30015.127'], ['30015.285']]","['Pb2', 'Pb1']","[['30015.285'], ['30015.17', '30015.291', '30015.155', '30015.127']]"
30015,30015.6,weakening,weak to strong,con-branches,"['Cb1', 'Cb2']","[['30015.23', '30015.275'], ['30015.184', '30015.267']]","['Cb2', 'Cb1']","[['30015.184', '30015.267'], ['30015.23', '30015.275']]"
30015,30015.6,weakening,strong to weak,con-branches,"['Cb1', 'Cb2']","[['30015.23', '30015.275'], ['30015.184', '30015.267']]","['Cb1', 'Cb2']","[['30015.23', '30015.275'], ['30015.184', '30015.267']]"
30015,30015.6,weakening,small to large,con-branches,"['Cb1', 'Cb2']","[['30015.23', '30015.275'], ['30015.184', '30015.267']]","['Cb1', 'Cb2']","[['30015.23', '30015.275'], ['30015.184', '30015.267']]"
30015,30015.6,weakening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['30015.17'], ['30015.285']]","['UnWPb1', 'UnWPb2']","[['30015.17'], ['30015.285']]"
30015,30015.6,weakening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['30015.17'], ['30015.285']]","['UnWPb2', 'UnWPb1']","[['30015.285'], ['30015.17']]"
30015,30015.6,weakening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['30015.17'], ['30015.285']]","['UnWPb1', 'UnWPb2']","[['30015.17'], ['30015.285']]"
30015,30015.6,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['30015.23'], ['30015.184']]","['UnWCb2', 'UnWCb1']","[['30015.184'], ['30015.23']]"
30015,30015.6,weakening,strong to weak,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['30015.23'], ['30015.184']]","['UnWCb1', 'UnWCb2']","[['30015.23'], ['30015.184']]"
30015,30015.6,weakening,small to large,unweakened con-branches,"['UnWCb1', 'UnWCb2']","[['30015.23'], ['30015.184']]","['UnWCb1', 'UnWCb2']","[['30015.23'], ['30015.184']]"
30015,30015.6,weakening,weak to strong,pro-weakening branches,"['PWb1', 'PWb2', 'PWb3']","[['30015.127'], ['30015.155'], ['30015.291']]","['PWb3', 'PWb2', 'PWb1']","[['30015.291'], ['30015.155'], ['30015.127']]"
30015,30015.6,weakening,strong to weak,pro-weakening branches,"['PWb1', 'PWb2', 'PWb3']","[['30015.127'], ['30015.155'], ['30015.291']]","['PWb1', 'PWb2', 'PWb3']","[['30015.127'], ['30015.155'], ['30015.291']]"
30015,30015.6,weakening,small to large,pro-weakening branches,"['PWb1', 'PWb2', 'PWb3']","[['30015.127'], ['30015.155'], ['30015.291']]","['PWb1', 'PWb2', 'PWb3']","[['30015.127'], ['30015.155'], ['30015.291']]"
30015,30015.6,weakening,weak to strong,con-weakening branches,"['CWb1', 'CWb2']","[['30015.275'], ['30015.267']]","['CWb1', 'CWb2']","[['30015.275'], ['30015.267']]"
30015,30015.6,weakening,strong to weak,con-weakening branches,"['CWb1', 'CWb2']","[['30015.275'], ['30015.267']]","['CWb1', 'CWb2']","[['30015.275'], ['30015.267']]"
30015,30015.6,weakening,small to large,con-weakening branches,"['CWb1', 'CWb2']","[['30015.275'], ['30015.267']]","['CWb1', 'CWb2']","[['30015.275'], ['30015.267']]"
