debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
48021,48021.7,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]","['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]"
48021,48021.7,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]","['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]"
48021,48021.7,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]","['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]"
48021,48021.7,strengthening,weak to strong,con-branches,['Cb1'],[['48021.17']],['Cb1'],[['48021.17']]
48021,48021.7,strengthening,strong to weak,con-branches,['Cb1'],[['48021.17']],['Cb1'],[['48021.17']]
48021,48021.7,strengthening,small to large,con-branches,['Cb1'],[['48021.17']],['Cb1'],[['48021.17']]
48021,48021.7,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]","['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]"
48021,48021.7,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]","['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]"
48021,48021.7,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]","['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['48021.19'], ['48021.23'], ['48021.27'], ['48021.63']]"
48021,48021.7,strengthening,weak to strong,unweakened con-branches,['UnWCb1'],[['48021.17']],['UnWCb1'],[['48021.17']]
48021,48021.7,strengthening,strong to weak,unweakened con-branches,['UnWCb1'],[['48021.17']],['UnWCb1'],[['48021.17']]
48021,48021.7,strengthening,small to large,unweakened con-branches,['UnWCb1'],[['48021.17']],['UnWCb1'],[['48021.17']]
