debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
30994,30994.3,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7']","[['30994.5', '30994.65', '30994.40', '30994.23', '30994.25', '30994.55', '30994.21', '30994.59', '30994.29', '30994.35', '30994.37'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.61', '30994.147', '30994.143'], ['30994.131', '30994.139', '30994.141', '30994.137', '30994.135', '30994.133'], ['30994.145']]","['Pb5', 'Pb1', 'Pb7', 'Pb6', 'Pb3', 'Pb2', 'Pb4']","[['30994.61', '30994.147', '30994.143'], ['30994.5', '30994.65', '30994.40', '30994.23', '30994.25', '30994.55', '30994.21', '30994.59', '30994.29', '30994.35', '30994.37'], ['30994.145'], ['30994.131', '30994.139', '30994.141', '30994.137', '30994.135', '30994.133'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73']]"
30994,30994.3,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7']","[['30994.5', '30994.65', '30994.40', '30994.23', '30994.25', '30994.55', '30994.21', '30994.59', '30994.29', '30994.35', '30994.37'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.61', '30994.147', '30994.143'], ['30994.131', '30994.139', '30994.141', '30994.137', '30994.135', '30994.133'], ['30994.145']]","['Pb2', 'Pb4', 'Pb3', 'Pb6', 'Pb7', 'Pb1', 'Pb5']","[['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.131', '30994.139', '30994.141', '30994.137', '30994.135', '30994.133'], ['30994.145'], ['30994.5', '30994.65', '30994.40', '30994.23', '30994.25', '30994.55', '30994.21', '30994.59', '30994.29', '30994.35', '30994.37'], ['30994.61', '30994.147', '30994.143']]"
30994,30994.3,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7']","[['30994.5', '30994.65', '30994.40', '30994.23', '30994.25', '30994.55', '30994.21', '30994.59', '30994.29', '30994.35', '30994.37'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.61', '30994.147', '30994.143'], ['30994.131', '30994.139', '30994.141', '30994.137', '30994.135', '30994.133'], ['30994.145']]","['Pb7', 'Pb5', 'Pb3', 'Pb2', 'Pb4', 'Pb6', 'Pb1']","[['30994.145'], ['30994.61', '30994.147', '30994.143'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.131', '30994.139', '30994.141', '30994.137', '30994.135', '30994.133'], ['30994.5', '30994.65', '30994.40', '30994.23', '30994.25', '30994.55', '30994.21', '30994.59', '30994.29', '30994.35', '30994.37']]"
30994,30994.3,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['30994.9', '30994.83', '30994.102', '30994.104', '30994.89', '30994.87', '30994.85', '30994.69', '30994.67', '30994.15', '30994.13'], ['30994.33', '30994.106'], ['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92'], ['30994.47', '30994.96', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117', '30994.111', '30994.57']]","['Cb1', 'Cb2', 'Cb4', 'Cb3']","[['30994.9', '30994.83', '30994.102', '30994.104', '30994.89', '30994.87', '30994.85', '30994.69', '30994.67', '30994.15', '30994.13'], ['30994.33', '30994.106'], ['30994.47', '30994.96', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117', '30994.111', '30994.57'], ['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92']]"
30994,30994.3,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['30994.9', '30994.83', '30994.102', '30994.104', '30994.89', '30994.87', '30994.85', '30994.69', '30994.67', '30994.15', '30994.13'], ['30994.33', '30994.106'], ['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92'], ['30994.47', '30994.96', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117', '30994.111', '30994.57']]","['Cb3', 'Cb4', 'Cb2', 'Cb1']","[['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92'], ['30994.47', '30994.96', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117', '30994.111', '30994.57'], ['30994.33', '30994.106'], ['30994.9', '30994.83', '30994.102', '30994.104', '30994.89', '30994.87', '30994.85', '30994.69', '30994.67', '30994.15', '30994.13']]"
30994,30994.3,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['30994.9', '30994.83', '30994.102', '30994.104', '30994.89', '30994.87', '30994.85', '30994.69', '30994.67', '30994.15', '30994.13'], ['30994.33', '30994.106'], ['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92'], ['30994.47', '30994.96', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117', '30994.111', '30994.57']]","['Cb2', 'Cb3', 'Cb4', 'Cb1']","[['30994.33', '30994.106'], ['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92'], ['30994.47', '30994.96', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117', '30994.111', '30994.57'], ['30994.9', '30994.83', '30994.102', '30994.104', '30994.89', '30994.87', '30994.85', '30994.69', '30994.67', '30994.15', '30994.13']]"
30994,30994.3,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7']","[['30994.5', '30994.65'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.61'], ['30994.131', '30994.137', '30994.135', '30994.133'], ['30994.145']]","['UnWPb5', 'UnWPb1', 'UnWPb7', 'UnWPb6', 'UnWPb3', 'UnWPb2', 'UnWPb4']","[['30994.61'], ['30994.5', '30994.65'], ['30994.145'], ['30994.131', '30994.137', '30994.135', '30994.133'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73']]"
30994,30994.3,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7']","[['30994.5', '30994.65'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.61'], ['30994.131', '30994.137', '30994.135', '30994.133'], ['30994.145']]","['UnWPb2', 'UnWPb4', 'UnWPb3', 'UnWPb6', 'UnWPb7', 'UnWPb1', 'UnWPb5']","[['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.131', '30994.137', '30994.135', '30994.133'], ['30994.145'], ['30994.5', '30994.65'], ['30994.61']]"
30994,30994.3,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7']","[['30994.5', '30994.65'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73'], ['30994.61'], ['30994.131', '30994.137', '30994.135', '30994.133'], ['30994.145']]","['UnWPb5', 'UnWPb7', 'UnWPb1', 'UnWPb3', 'UnWPb6', 'UnWPb2', 'UnWPb4']","[['30994.61'], ['30994.145'], ['30994.5', '30994.65'], ['30994.17', '30994.129', '30994.123', '30994.108'], ['30994.131', '30994.137', '30994.135', '30994.133'], ['30994.7', '30994.98', '30994.75', '30994.119', '30994.19'], ['30994.53', '30994.100', '30994.71', '30994.63', '30994.73']]"
30994,30994.3,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['30994.9', '30994.83', '30994.89', '30994.87', '30994.85'], ['30994.33'], ['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92'], ['30994.47', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117']]","['UnWCb1', 'UnWCb2', 'UnWCb4', 'UnWCb3']","[['30994.9', '30994.83', '30994.89', '30994.87', '30994.85'], ['30994.33'], ['30994.47', '30994.51', '30994.49', '30994.113', '30994.115', '30994.117'], ['30994.43', '30994.79', '30994.125', '30994.127', '30994.77', '30994.94', '30994.92']]"
