debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
6464,6464.1,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['6464.2', '6464.27', '6464.15', '6464.12'], ['6464.3', '6464.8'], ['6464.4', '6464.21'], ['6464.5', '6464.24']]","['Pb3', 'Pb1', 'Pb2', 'Pb4']","[['6464.4', '6464.21'], ['6464.2', '6464.27', '6464.15', '6464.12'], ['6464.3', '6464.8'], ['6464.5', '6464.24']]"
6464,6464.1,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['6464.2', '6464.27', '6464.15', '6464.12'], ['6464.3', '6464.8'], ['6464.4', '6464.21'], ['6464.5', '6464.24']]","['Pb4', 'Pb1', 'Pb2', 'Pb3']","[['6464.5', '6464.24'], ['6464.2', '6464.27', '6464.15', '6464.12'], ['6464.3', '6464.8'], ['6464.4', '6464.21']]"
6464,6464.1,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['6464.2', '6464.27', '6464.15', '6464.12'], ['6464.3', '6464.8'], ['6464.4', '6464.21'], ['6464.5', '6464.24']]","['Pb2', 'Pb3', 'Pb4', 'Pb1']","[['6464.3', '6464.8'], ['6464.4', '6464.21'], ['6464.5', '6464.24'], ['6464.2', '6464.27', '6464.15', '6464.12']]"
6464,6464.1,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['6464.7', '6464.14'], ['6464.10', '6464.13', '6464.11'], ['6464.19', '6464.22']]","['Cb3', 'Cb2', 'Cb1']","[['6464.19', '6464.22'], ['6464.10', '6464.13', '6464.11'], ['6464.7', '6464.14']]"
6464,6464.1,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['6464.7', '6464.14'], ['6464.10', '6464.13', '6464.11'], ['6464.19', '6464.22']]","['Cb1', 'Cb2', 'Cb3']","[['6464.7', '6464.14'], ['6464.10', '6464.13', '6464.11'], ['6464.19', '6464.22']]"
6464,6464.1,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['6464.7', '6464.14'], ['6464.10', '6464.13', '6464.11'], ['6464.19', '6464.22']]","['Cb1', 'Cb3', 'Cb2']","[['6464.7', '6464.14'], ['6464.19', '6464.22'], ['6464.10', '6464.13', '6464.11']]"
6464,6464.1,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['6464.2', '6464.15'], ['6464.3'], ['6464.4'], ['6464.5']]","['UnWPb3', 'UnWPb1', 'UnWPb2', 'UnWPb4']","[['6464.4'], ['6464.2', '6464.15'], ['6464.3'], ['6464.5']]"
6464,6464.1,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['6464.2', '6464.15'], ['6464.3'], ['6464.4'], ['6464.5']]","['UnWPb4', 'UnWPb1', 'UnWPb2', 'UnWPb3']","[['6464.5'], ['6464.2', '6464.15'], ['6464.3'], ['6464.4']]"
6464,6464.1,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['6464.2', '6464.15'], ['6464.3'], ['6464.4'], ['6464.5']]","['UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb1']","[['6464.3'], ['6464.4'], ['6464.5'], ['6464.2', '6464.15']]"
6464,6464.1,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['6464.7'], ['6464.10'], ['6464.19']]","['UnWCb3', 'UnWCb2', 'UnWCb1']","[['6464.19'], ['6464.10'], ['6464.7']]"
