debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
57240,57240.15,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]","['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]"
57240,57240.15,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]","['Pb4', 'Pb1', 'Pb2', 'Pb3']","[['57240.77'], ['57240.25'], ['57240.29'], ['57240.59']]"
57240,57240.15,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]","['Pb1', 'Pb2', 'Pb3', 'Pb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]"
57240,57240.15,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['57240.17', '57240.27', '57240.31'], ['57240.19', '57240.41'], ['57240.33', '57240.85', '57240.35'], ['57240.83']]","['Cb2', 'Cb3', 'Cb4', 'Cb1']","[['57240.19', '57240.41'], ['57240.33', '57240.85', '57240.35'], ['57240.83'], ['57240.17', '57240.27', '57240.31']]"
57240,57240.15,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['57240.17', '57240.27', '57240.31'], ['57240.19', '57240.41'], ['57240.33', '57240.85', '57240.35'], ['57240.83']]","['Cb1', 'Cb3', 'Cb4', 'Cb2']","[['57240.17', '57240.27', '57240.31'], ['57240.33', '57240.85', '57240.35'], ['57240.83'], ['57240.19', '57240.41']]"
57240,57240.15,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['57240.17', '57240.27', '57240.31'], ['57240.19', '57240.41'], ['57240.33', '57240.85', '57240.35'], ['57240.83']]","['Cb4', 'Cb2', 'Cb1', 'Cb3']","[['57240.83'], ['57240.19', '57240.41'], ['57240.17', '57240.27', '57240.31'], ['57240.33', '57240.85', '57240.35']]"
57240,57240.15,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]","['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]"
57240,57240.15,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]","['UnWPb4', 'UnWPb1', 'UnWPb2', 'UnWPb3']","[['57240.77'], ['57240.25'], ['57240.29'], ['57240.59']]"
57240,57240.15,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]","['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4']","[['57240.25'], ['57240.29'], ['57240.59'], ['57240.77']]"
57240,57240.15,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['57240.17', '57240.27', '57240.31'], ['57240.19'], ['57240.33', '57240.35'], ['57240.83']]","['UnWCb2', 'UnWCb3', 'UnWCb4', 'UnWCb1']","[['57240.19'], ['57240.33', '57240.35'], ['57240.83'], ['57240.17', '57240.27', '57240.31']]"
57240,57240.15,strengthening,strong to weak,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['57240.17', '57240.27', '57240.31'], ['57240.19'], ['57240.33', '57240.35'], ['57240.83']]","['UnWCb1', 'UnWCb3', 'UnWCb4', 'UnWCb2']","[['57240.17', '57240.27', '57240.31'], ['57240.33', '57240.35'], ['57240.83'], ['57240.19']]"
57240,57240.15,strengthening,small to large,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['57240.17', '57240.27', '57240.31'], ['57240.19'], ['57240.33', '57240.35'], ['57240.83']]","['UnWCb2', 'UnWCb4', 'UnWCb3', 'UnWCb1']","[['57240.19'], ['57240.83'], ['57240.33', '57240.35'], ['57240.17', '57240.27', '57240.31']]"
57240,57240.15,strengthening,weak to strong,con-weakening branches,"['CWb1', 'CWb2']","[['57240.41'], ['57240.85']]","['CWb1', 'CWb2']","[['57240.41'], ['57240.85']]"
57240,57240.15,strengthening,strong to weak,con-weakening branches,"['CWb1', 'CWb2']","[['57240.41'], ['57240.85']]","['CWb1', 'CWb2']","[['57240.41'], ['57240.85']]"
57240,57240.15,strengthening,small to large,con-weakening branches,"['CWb1', 'CWb2']","[['57240.41'], ['57240.85']]","['CWb1', 'CWb2']","[['57240.41'], ['57240.85']]"
