debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
17649,17649.1,weakening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['17649.2', '17649.240', '17649.103', '17649.62', '17649.53', '17649.8', '17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99'], ['17649.10', '17649.121', '17649.5', '17649.97', '17649.96', '17649.14', '17649.37', '17649.11', '17649.7'], ['17649.42', '17649.112', '17649.114', '17649.113', '17649.87', '17649.58', '17649.55', '17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.46', '17649.242', '17649.100', '17649.84', '17649.85', '17649.64', '17649.65', '17649.24', '17649.43', '17649.101', '17649.102'], ['17649.125', '17649.238']]","['Pb4', 'Pb3', 'Pb1', 'Pb5', 'Pb2']","[['17649.46', '17649.242', '17649.100', '17649.84', '17649.85', '17649.64', '17649.65', '17649.24', '17649.43', '17649.101', '17649.102'], ['17649.42', '17649.112', '17649.114', '17649.113', '17649.87', '17649.58', '17649.55', '17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.2', '17649.240', '17649.103', '17649.62', '17649.53', '17649.8', '17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99'], ['17649.125', '17649.238'], ['17649.10', '17649.121', '17649.5', '17649.97', '17649.96', '17649.14', '17649.37', '17649.11', '17649.7']]"
17649,17649.1,weakening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['17649.2', '17649.240', '17649.103', '17649.62', '17649.53', '17649.8', '17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99'], ['17649.10', '17649.121', '17649.5', '17649.97', '17649.96', '17649.14', '17649.37', '17649.11', '17649.7'], ['17649.42', '17649.112', '17649.114', '17649.113', '17649.87', '17649.58', '17649.55', '17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.46', '17649.242', '17649.100', '17649.84', '17649.85', '17649.64', '17649.65', '17649.24', '17649.43', '17649.101', '17649.102'], ['17649.125', '17649.238']]","['Pb2', 'Pb5', 'Pb1', 'Pb3', 'Pb4']","[['17649.10', '17649.121', '17649.5', '17649.97', '17649.96', '17649.14', '17649.37', '17649.11', '17649.7'], ['17649.125', '17649.238'], ['17649.2', '17649.240', '17649.103', '17649.62', '17649.53', '17649.8', '17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99'], ['17649.42', '17649.112', '17649.114', '17649.113', '17649.87', '17649.58', '17649.55', '17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.46', '17649.242', '17649.100', '17649.84', '17649.85', '17649.64', '17649.65', '17649.24', '17649.43', '17649.101', '17649.102']]"
17649,17649.1,weakening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['17649.2', '17649.240', '17649.103', '17649.62', '17649.53', '17649.8', '17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99'], ['17649.10', '17649.121', '17649.5', '17649.97', '17649.96', '17649.14', '17649.37', '17649.11', '17649.7'], ['17649.42', '17649.112', '17649.114', '17649.113', '17649.87', '17649.58', '17649.55', '17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.46', '17649.242', '17649.100', '17649.84', '17649.85', '17649.64', '17649.65', '17649.24', '17649.43', '17649.101', '17649.102'], ['17649.125', '17649.238']]","['Pb5', 'Pb2', 'Pb4', 'Pb3', 'Pb1']","[['17649.125', '17649.238'], ['17649.10', '17649.121', '17649.5', '17649.97', '17649.96', '17649.14', '17649.37', '17649.11', '17649.7'], ['17649.46', '17649.242', '17649.100', '17649.84', '17649.85', '17649.64', '17649.65', '17649.24', '17649.43', '17649.101', '17649.102'], ['17649.42', '17649.112', '17649.114', '17649.113', '17649.87', '17649.58', '17649.55', '17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.2', '17649.240', '17649.103', '17649.62', '17649.53', '17649.8', '17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99']]"
17649,17649.1,weakening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['17649.6', '17649.123', '17649.50', '17649.49', '17649.105', '17649.29', '17649.28', '17649.40', '17649.61', '17649.26', '17649.45', '17649.44', '17649.30', '17649.23'], ['17649.22', '17649.86', '17649.107', '17649.41', '17649.63'], ['17649.51', '17649.106', '17649.111', '17649.132', '17649.82', '17649.60'], ['17649.75', '17649.124']]","['Cb2', 'Cb4', 'Cb3', 'Cb1']","[['17649.22', '17649.86', '17649.107', '17649.41', '17649.63'], ['17649.75', '17649.124'], ['17649.51', '17649.106', '17649.111', '17649.132', '17649.82', '17649.60'], ['17649.6', '17649.123', '17649.50', '17649.49', '17649.105', '17649.29', '17649.28', '17649.40', '17649.61', '17649.26', '17649.45', '17649.44', '17649.30', '17649.23']]"
17649,17649.1,weakening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['17649.6', '17649.123', '17649.50', '17649.49', '17649.105', '17649.29', '17649.28', '17649.40', '17649.61', '17649.26', '17649.45', '17649.44', '17649.30', '17649.23'], ['17649.22', '17649.86', '17649.107', '17649.41', '17649.63'], ['17649.51', '17649.106', '17649.111', '17649.132', '17649.82', '17649.60'], ['17649.75', '17649.124']]","['Cb1', 'Cb3', 'Cb4', 'Cb2']","[['17649.6', '17649.123', '17649.50', '17649.49', '17649.105', '17649.29', '17649.28', '17649.40', '17649.61', '17649.26', '17649.45', '17649.44', '17649.30', '17649.23'], ['17649.51', '17649.106', '17649.111', '17649.132', '17649.82', '17649.60'], ['17649.75', '17649.124'], ['17649.22', '17649.86', '17649.107', '17649.41', '17649.63']]"
17649,17649.1,weakening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['17649.6', '17649.123', '17649.50', '17649.49', '17649.105', '17649.29', '17649.28', '17649.40', '17649.61', '17649.26', '17649.45', '17649.44', '17649.30', '17649.23'], ['17649.22', '17649.86', '17649.107', '17649.41', '17649.63'], ['17649.51', '17649.106', '17649.111', '17649.132', '17649.82', '17649.60'], ['17649.75', '17649.124']]","['Cb4', 'Cb2', 'Cb3', 'Cb1']","[['17649.75', '17649.124'], ['17649.22', '17649.86', '17649.107', '17649.41', '17649.63'], ['17649.51', '17649.106', '17649.111', '17649.132', '17649.82', '17649.60'], ['17649.6', '17649.123', '17649.50', '17649.49', '17649.105', '17649.29', '17649.28', '17649.40', '17649.61', '17649.26', '17649.45', '17649.44', '17649.30', '17649.23']]"
17649,17649.1,weakening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['17649.2', '17649.240', '17649.62'], ['17649.10', '17649.121', '17649.5', '17649.11', '17649.7'], ['17649.42', '17649.87', '17649.58'], ['17649.46', '17649.242', '17649.64'], ['17649.125', '17649.238']]","['UnWPb4', 'UnWPb3', 'UnWPb1', 'UnWPb5', 'UnWPb2']","[['17649.46', '17649.242', '17649.64'], ['17649.42', '17649.87', '17649.58'], ['17649.2', '17649.240', '17649.62'], ['17649.125', '17649.238'], ['17649.10', '17649.121', '17649.5', '17649.11', '17649.7']]"
17649,17649.1,weakening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['17649.2', '17649.240', '17649.62'], ['17649.10', '17649.121', '17649.5', '17649.11', '17649.7'], ['17649.42', '17649.87', '17649.58'], ['17649.46', '17649.242', '17649.64'], ['17649.125', '17649.238']]","['UnWPb2', 'UnWPb5', 'UnWPb1', 'UnWPb3', 'UnWPb4']","[['17649.10', '17649.121', '17649.5', '17649.11', '17649.7'], ['17649.125', '17649.238'], ['17649.2', '17649.240', '17649.62'], ['17649.42', '17649.87', '17649.58'], ['17649.46', '17649.242', '17649.64']]"
17649,17649.1,weakening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['17649.2', '17649.240', '17649.62'], ['17649.10', '17649.121', '17649.5', '17649.11', '17649.7'], ['17649.42', '17649.87', '17649.58'], ['17649.46', '17649.242', '17649.64'], ['17649.125', '17649.238']]","['UnWPb5', 'UnWPb1', 'UnWPb3', 'UnWPb4', 'UnWPb2']","[['17649.125', '17649.238'], ['17649.2', '17649.240', '17649.62'], ['17649.42', '17649.87', '17649.58'], ['17649.46', '17649.242', '17649.64'], ['17649.10', '17649.121', '17649.5', '17649.11', '17649.7']]"
17649,17649.1,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['17649.6', '17649.29', '17649.28', '17649.26', '17649.45', '17649.44', '17649.30'], ['17649.22', '17649.41'], ['17649.51', '17649.82', '17649.60'], ['17649.75']]","['UnWCb2', 'UnWCb4', 'UnWCb3', 'UnWCb1']","[['17649.22', '17649.41'], ['17649.75'], ['17649.51', '17649.82', '17649.60'], ['17649.6', '17649.29', '17649.28', '17649.26', '17649.45', '17649.44', '17649.30']]"
17649,17649.1,weakening,strong to weak,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['17649.6', '17649.29', '17649.28', '17649.26', '17649.45', '17649.44', '17649.30'], ['17649.22', '17649.41'], ['17649.51', '17649.82', '17649.60'], ['17649.75']]","['UnWCb1', 'UnWCb3', 'UnWCb4', 'UnWCb2']","[['17649.6', '17649.29', '17649.28', '17649.26', '17649.45', '17649.44', '17649.30'], ['17649.51', '17649.82', '17649.60'], ['17649.75'], ['17649.22', '17649.41']]"
17649,17649.1,weakening,small to large,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['17649.6', '17649.29', '17649.28', '17649.26', '17649.45', '17649.44', '17649.30'], ['17649.22', '17649.41'], ['17649.51', '17649.82', '17649.60'], ['17649.75']]","['UnWCb4', 'UnWCb2', 'UnWCb3', 'UnWCb1']","[['17649.75'], ['17649.22', '17649.41'], ['17649.51', '17649.82', '17649.60'], ['17649.6', '17649.29', '17649.28', '17649.26', '17649.45', '17649.44', '17649.30']]"
17649,17649.1,weakening,weak to strong,pro-weakening branches,"['PWb1', 'PWb2', 'PWb3', 'PWb4', 'PWb5', 'PWb6', 'PWb7', 'PWb8', 'PWb9', 'PWb10', 'PWb11', 'PWb12', 'PWb13']","[['17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99'], ['17649.8'], ['17649.53'], ['17649.103'], ['17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.55'], ['17649.112', '17649.114', '17649.113'], ['17649.24', '17649.43', '17649.101', '17649.102'], ['17649.84', '17649.85'], ['17649.100'], ['17649.14', '17649.37'], ['17649.96'], ['17649.97']]","['PWb2', 'PWb9', 'PWb11', 'PWb1', 'PWb12', 'PWb13', 'PWb3', 'PWb4', 'PWb5', 'PWb6', 'PWb7', 'PWb8', 'PWb10']","[['17649.8'], ['17649.84', '17649.85'], ['17649.14', '17649.37'], ['17649.3', '17649.93', '17649.72', '17649.19', '17649.36', '17649.98', '17649.38', '17649.39', '17649.9', '17649.110', '17649.25', '17649.12', '17649.99'], ['17649.96'], ['17649.97'], ['17649.53'], ['17649.103'], ['17649.4', '17649.246', '17649.244', '17649.59', '17649.13'], ['17649.55'], ['17649.112', '17649.114', '17649.113'], ['17649.24', '17649.43', '17649.101', '17649.102'], ['17649.100']]"
