debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
59946,59946.19,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2']","[['59946.21'], ['59946.25']]","['Pb1', 'Pb2']","[['59946.21'], ['59946.25']]"
59946,59946.19,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2']","[['59946.21'], ['59946.25']]","['Pb1', 'Pb2']","[['59946.21'], ['59946.25']]"
59946,59946.19,strengthening,small to large,pro-branches,"['Pb1', 'Pb2']","[['59946.21'], ['59946.25']]","['Pb1', 'Pb2']","[['59946.21'], ['59946.25']]"
59946,59946.19,strengthening,weak to strong,con-branches,['Cb1'],[['59946.23']],['Cb1'],[['59946.23']]
59946,59946.19,strengthening,strong to weak,con-branches,['Cb1'],[['59946.23']],['Cb1'],[['59946.23']]
59946,59946.19,strengthening,small to large,con-branches,['Cb1'],[['59946.23']],['Cb1'],[['59946.23']]
59946,59946.19,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['59946.21'], ['59946.25']]","['UnWPb1', 'UnWPb2']","[['59946.21'], ['59946.25']]"
59946,59946.19,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['59946.21'], ['59946.25']]","['UnWPb1', 'UnWPb2']","[['59946.21'], ['59946.25']]"
59946,59946.19,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2']","[['59946.21'], ['59946.25']]","['UnWPb1', 'UnWPb2']","[['59946.21'], ['59946.25']]"
59946,59946.19,strengthening,weak to strong,unweakened con-branches,['UnWCb1'],[['59946.23']],['UnWCb1'],[['59946.23']]
59946,59946.19,strengthening,strong to weak,unweakened con-branches,['UnWCb1'],[['59946.23']],['UnWCb1'],[['59946.23']]
59946,59946.19,strengthening,small to large,unweakened con-branches,['UnWCb1'],[['59946.23']],['UnWCb1'],[['59946.23']]
