debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
52902,52902.3,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['52902.5', '52902.37', '52902.35', '52902.33'], ['52902.9', '52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27', '52902.19', '52902.17'], ['52902.15', '52902.43']]","['Pb2', 'Pb1', 'Pb3']","[['52902.9', '52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27', '52902.19', '52902.17'], ['52902.5', '52902.37', '52902.35', '52902.33'], ['52902.15', '52902.43']]"
52902,52902.3,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['52902.5', '52902.37', '52902.35', '52902.33'], ['52902.9', '52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27', '52902.19', '52902.17'], ['52902.15', '52902.43']]","['Pb1', 'Pb3', 'Pb2']","[['52902.5', '52902.37', '52902.35', '52902.33'], ['52902.15', '52902.43'], ['52902.9', '52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27', '52902.19', '52902.17']]"
52902,52902.3,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['52902.5', '52902.37', '52902.35', '52902.33'], ['52902.9', '52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27', '52902.19', '52902.17'], ['52902.15', '52902.43']]","['Pb3', 'Pb1', 'Pb2']","[['52902.15', '52902.43'], ['52902.5', '52902.37', '52902.35', '52902.33'], ['52902.9', '52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27', '52902.19', '52902.17']]"
52902,52902.3,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['52902.7'], ['52902.11', '52902.31', '52902.23', '52902.21'], ['52902.13', '52902.130', '52902.132']]","['Cb3', 'Cb2', 'Cb1']","[['52902.13', '52902.130', '52902.132'], ['52902.11', '52902.31', '52902.23', '52902.21'], ['52902.7']]"
52902,52902.3,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['52902.7'], ['52902.11', '52902.31', '52902.23', '52902.21'], ['52902.13', '52902.130', '52902.132']]","['Cb1', 'Cb2', 'Cb3']","[['52902.7'], ['52902.11', '52902.31', '52902.23', '52902.21'], ['52902.13', '52902.130', '52902.132']]"
52902,52902.3,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['52902.7'], ['52902.11', '52902.31', '52902.23', '52902.21'], ['52902.13', '52902.130', '52902.132']]","['Cb1', 'Cb3', 'Cb2']","[['52902.7'], ['52902.13', '52902.130', '52902.132'], ['52902.11', '52902.31', '52902.23', '52902.21']]"
52902,52902.3,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['52902.5', '52902.37', '52902.35'], ['52902.9', '52902.19'], ['52902.15', '52902.43']]","['UnWPb2', 'UnWPb1', 'UnWPb3']","[['52902.9', '52902.19'], ['52902.5', '52902.37', '52902.35'], ['52902.15', '52902.43']]"
52902,52902.3,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['52902.5', '52902.37', '52902.35'], ['52902.9', '52902.19'], ['52902.15', '52902.43']]","['UnWPb1', 'UnWPb3', 'UnWPb2']","[['52902.5', '52902.37', '52902.35'], ['52902.15', '52902.43'], ['52902.9', '52902.19']]"
52902,52902.3,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['52902.5', '52902.37', '52902.35'], ['52902.9', '52902.19'], ['52902.15', '52902.43']]","['UnWPb2', 'UnWPb3', 'UnWPb1']","[['52902.9', '52902.19'], ['52902.15', '52902.43'], ['52902.5', '52902.37', '52902.35']]"
52902,52902.3,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['52902.7'], ['52902.11', '52902.23'], ['52902.13']]","['UnWCb3', 'UnWCb2', 'UnWCb1']","[['52902.13'], ['52902.11', '52902.23'], ['52902.7']]"
52902,52902.3,strengthening,strong to weak,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['52902.7'], ['52902.11', '52902.23'], ['52902.13']]","['UnWCb1', 'UnWCb2', 'UnWCb3']","[['52902.7'], ['52902.11', '52902.23'], ['52902.13']]"
52902,52902.3,strengthening,small to large,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['52902.7'], ['52902.11', '52902.23'], ['52902.13']]","['UnWCb1', 'UnWCb3', 'UnWCb2']","[['52902.7'], ['52902.13'], ['52902.11', '52902.23']]"
52902,52902.3,strengthening,weak to strong,pro-weakening branches,"['PWb1', 'PWb2', 'PWb3']","[['52902.33'], ['52902.17'], ['52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27']]","['PWb1', 'PWb2', 'PWb3']","[['52902.33'], ['52902.17'], ['52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27']]"
52902,52902.3,strengthening,strong to weak,pro-weakening branches,"['PWb1', 'PWb2', 'PWb3']","[['52902.33'], ['52902.17'], ['52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27']]","['PWb3', 'PWb1', 'PWb2']","[['52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27'], ['52902.33'], ['52902.17']]"
52902,52902.3,strengthening,small to large,pro-weakening branches,"['PWb1', 'PWb2', 'PWb3']","[['52902.33'], ['52902.17'], ['52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27']]","['PWb1', 'PWb2', 'PWb3']","[['52902.33'], ['52902.17'], ['52902.25', '52902.41', '52902.114', '52902.116', '52902.104', '52902.102', '52902.100', '52902.39', '52902.29', '52902.27']]"
52902,52902.3,strengthening,weak to strong,con-weakening branches,"['CWb1', 'CWb2', 'CWb3']","[['52902.21'], ['52902.31'], ['52902.130', '52902.132']]","['CWb1', 'CWb2', 'CWb3']","[['52902.21'], ['52902.31'], ['52902.130', '52902.132']]"
