debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
15590,15590.1,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7', 'Pb8', 'Pb9']","[['15590.9', '15590.165', '15590.44', '15590.166', '15590.195', '15590.69', '15590.458', '15590.71', '15590.460', '15590.224', '15590.70', '15590.118', '15590.72', '15590.125', '15590.5', '15590.137', '15590.211', '15590.210', '15590.39', '15590.85', '15590.218', '15590.45', '15590.90', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.17', '15590.75', '15590.213', '15590.115', '15590.74', '15590.462', '15590.23', '15590.52'], ['15590.56', '15590.93', '15590.27', '15590.225', '15590.269', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.3', '15590.214', '15590.216', '15590.24', '15590.29', '15590.30', '15590.117', '15590.28', '15590.140', '15590.279', '15590.278', '15590.33', '15590.215'], ['15590.105', '15590.124', '15590.207', '15590.107', '15590.141', '15590.143', '15590.142', '15590.46'], ['15590.116'], ['15590.151', '15590.160', '15590.164'], ['15590.189', '15590.454', '15590.190']]","['Pb6', 'Pb9', 'Pb3', 'Pb4', 'Pb7', 'Pb8', 'Pb2', 'Pb1', 'Pb5']","[['15590.105', '15590.124', '15590.207', '15590.107', '15590.141', '15590.143', '15590.142', '15590.46'], ['15590.189', '15590.454', '15590.190'], ['15590.17', '15590.75', '15590.213', '15590.115', '15590.74', '15590.462', '15590.23', '15590.52'], ['15590.56', '15590.93', '15590.27', '15590.225', '15590.269', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.116'], ['15590.151', '15590.160', '15590.164'], ['15590.16'], ['15590.9', '15590.165', '15590.44', '15590.166', '15590.195', '15590.69', '15590.458', '15590.71', '15590.460', '15590.224', '15590.70', '15590.118', '15590.72', '15590.125', '15590.5', '15590.137', '15590.211', '15590.210', '15590.39', '15590.85', '15590.218', '15590.45', '15590.90', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.3', '15590.214', '15590.216', '15590.24', '15590.29', '15590.30', '15590.117', '15590.28', '15590.140', '15590.279', '15590.278', '15590.33', '15590.215']]"
15590,15590.1,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7', 'Pb8', 'Pb9']","[['15590.9', '15590.165', '15590.44', '15590.166', '15590.195', '15590.69', '15590.458', '15590.71', '15590.460', '15590.224', '15590.70', '15590.118', '15590.72', '15590.125', '15590.5', '15590.137', '15590.211', '15590.210', '15590.39', '15590.85', '15590.218', '15590.45', '15590.90', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.17', '15590.75', '15590.213', '15590.115', '15590.74', '15590.462', '15590.23', '15590.52'], ['15590.56', '15590.93', '15590.27', '15590.225', '15590.269', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.3', '15590.214', '15590.216', '15590.24', '15590.29', '15590.30', '15590.117', '15590.28', '15590.140', '15590.279', '15590.278', '15590.33', '15590.215'], ['15590.105', '15590.124', '15590.207', '15590.107', '15590.141', '15590.143', '15590.142', '15590.46'], ['15590.116'], ['15590.151', '15590.160', '15590.164'], ['15590.189', '15590.454', '15590.190']]","['Pb5', 'Pb1', 'Pb2', 'Pb8', 'Pb7', 'Pb4', 'Pb3', 'Pb9', 'Pb6']","[['15590.3', '15590.214', '15590.216', '15590.24', '15590.29', '15590.30', '15590.117', '15590.28', '15590.140', '15590.279', '15590.278', '15590.33', '15590.215'], ['15590.9', '15590.165', '15590.44', '15590.166', '15590.195', '15590.69', '15590.458', '15590.71', '15590.460', '15590.224', '15590.70', '15590.118', '15590.72', '15590.125', '15590.5', '15590.137', '15590.211', '15590.210', '15590.39', '15590.85', '15590.218', '15590.45', '15590.90', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.151', '15590.160', '15590.164'], ['15590.116'], ['15590.56', '15590.93', '15590.27', '15590.225', '15590.269', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.17', '15590.75', '15590.213', '15590.115', '15590.74', '15590.462', '15590.23', '15590.52'], ['15590.189', '15590.454', '15590.190'], ['15590.105', '15590.124', '15590.207', '15590.107', '15590.141', '15590.143', '15590.142', '15590.46']]"
15590,15590.1,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7', 'Pb8', 'Pb9']","[['15590.9', '15590.165', '15590.44', '15590.166', '15590.195', '15590.69', '15590.458', '15590.71', '15590.460', '15590.224', '15590.70', '15590.118', '15590.72', '15590.125', '15590.5', '15590.137', '15590.211', '15590.210', '15590.39', '15590.85', '15590.218', '15590.45', '15590.90', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.17', '15590.75', '15590.213', '15590.115', '15590.74', '15590.462', '15590.23', '15590.52'], ['15590.56', '15590.93', '15590.27', '15590.225', '15590.269', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.3', '15590.214', '15590.216', '15590.24', '15590.29', '15590.30', '15590.117', '15590.28', '15590.140', '15590.279', '15590.278', '15590.33', '15590.215'], ['15590.105', '15590.124', '15590.207', '15590.107', '15590.141', '15590.143', '15590.142', '15590.46'], ['15590.116'], ['15590.151', '15590.160', '15590.164'], ['15590.189', '15590.454', '15590.190']]","['Pb2', 'Pb7', 'Pb8', 'Pb9', 'Pb3', 'Pb6', 'Pb4', 'Pb5', 'Pb1']","[['15590.16'], ['15590.116'], ['15590.151', '15590.160', '15590.164'], ['15590.189', '15590.454', '15590.190'], ['15590.17', '15590.75', '15590.213', '15590.115', '15590.74', '15590.462', '15590.23', '15590.52'], ['15590.105', '15590.124', '15590.207', '15590.107', '15590.141', '15590.143', '15590.142', '15590.46'], ['15590.56', '15590.93', '15590.27', '15590.225', '15590.269', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.3', '15590.214', '15590.216', '15590.24', '15590.29', '15590.30', '15590.117', '15590.28', '15590.140', '15590.279', '15590.278', '15590.33', '15590.215'], ['15590.9', '15590.165', '15590.44', '15590.166', '15590.195', '15590.69', '15590.458', '15590.71', '15590.460', '15590.224', '15590.70', '15590.118', '15590.72', '15590.125', '15590.5', '15590.137', '15590.211', '15590.210', '15590.39', '15590.85', '15590.218', '15590.45', '15590.90', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35']]"
15590,15590.1,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6', 'Cb7']","[['15590.6', '15590.276', '15590.123', '15590.178', '15590.109', '15590.14', '15590.13', '15590.7', '15590.187', '15590.221', '15590.226', '15590.177', '15590.446'], ['15590.18', '15590.36'], ['15590.21', '15590.104', '15590.67', '15590.37', '15590.112', '15590.25'], ['15590.53', '15590.233', '15590.232', '15590.273'], ['15590.83', '15590.275', '15590.219', '15590.2', '15590.222', '15590.188', '15590.47', '15590.87', '15590.135', '15590.4', '15590.91', '15590.134', '15590.133', '15590.10', '15590.8', '15590.65', '15590.82'], ['15590.147', '15590.158', '15590.223', '15590.440', '15590.149', '15590.167', '15590.438', '15590.180', '15590.173', '15590.185', '15590.179', '15590.176', '15590.450', '15590.148', '15590.150', '15590.161', '15590.159', '15590.169', '15590.175', '15590.186', '15590.194'], ['15590.229', '15590.253', '15590.256', '15590.255', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.114', '15590.113', '15590.120']]","['Cb2', 'Cb3', 'Cb4', 'Cb6', 'Cb1', 'Cb5', 'Cb7']","[['15590.18', '15590.36'], ['15590.21', '15590.104', '15590.67', '15590.37', '15590.112', '15590.25'], ['15590.53', '15590.233', '15590.232', '15590.273'], ['15590.147', '15590.158', '15590.223', '15590.440', '15590.149', '15590.167', '15590.438', '15590.180', '15590.173', '15590.185', '15590.179', '15590.176', '15590.450', '15590.148', '15590.150', '15590.161', '15590.159', '15590.169', '15590.175', '15590.186', '15590.194'], ['15590.6', '15590.276', '15590.123', '15590.178', '15590.109', '15590.14', '15590.13', '15590.7', '15590.187', '15590.221', '15590.226', '15590.177', '15590.446'], ['15590.83', '15590.275', '15590.219', '15590.2', '15590.222', '15590.188', '15590.47', '15590.87', '15590.135', '15590.4', '15590.91', '15590.134', '15590.133', '15590.10', '15590.8', '15590.65', '15590.82'], ['15590.229', '15590.253', '15590.256', '15590.255', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.114', '15590.113', '15590.120']]"
15590,15590.1,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6', 'Cb7']","[['15590.6', '15590.276', '15590.123', '15590.178', '15590.109', '15590.14', '15590.13', '15590.7', '15590.187', '15590.221', '15590.226', '15590.177', '15590.446'], ['15590.18', '15590.36'], ['15590.21', '15590.104', '15590.67', '15590.37', '15590.112', '15590.25'], ['15590.53', '15590.233', '15590.232', '15590.273'], ['15590.83', '15590.275', '15590.219', '15590.2', '15590.222', '15590.188', '15590.47', '15590.87', '15590.135', '15590.4', '15590.91', '15590.134', '15590.133', '15590.10', '15590.8', '15590.65', '15590.82'], ['15590.147', '15590.158', '15590.223', '15590.440', '15590.149', '15590.167', '15590.438', '15590.180', '15590.173', '15590.185', '15590.179', '15590.176', '15590.450', '15590.148', '15590.150', '15590.161', '15590.159', '15590.169', '15590.175', '15590.186', '15590.194'], ['15590.229', '15590.253', '15590.256', '15590.255', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.114', '15590.113', '15590.120']]","['Cb7', 'Cb5', 'Cb1', 'Cb6', 'Cb4', 'Cb3', 'Cb2']","[['15590.229', '15590.253', '15590.256', '15590.255', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.114', '15590.113', '15590.120'], ['15590.83', '15590.275', '15590.219', '15590.2', '15590.222', '15590.188', '15590.47', '15590.87', '15590.135', '15590.4', '15590.91', '15590.134', '15590.133', '15590.10', '15590.8', '15590.65', '15590.82'], ['15590.6', '15590.276', '15590.123', '15590.178', '15590.109', '15590.14', '15590.13', '15590.7', '15590.187', '15590.221', '15590.226', '15590.177', '15590.446'], ['15590.147', '15590.158', '15590.223', '15590.440', '15590.149', '15590.167', '15590.438', '15590.180', '15590.173', '15590.185', '15590.179', '15590.176', '15590.450', '15590.148', '15590.150', '15590.161', '15590.159', '15590.169', '15590.175', '15590.186', '15590.194'], ['15590.53', '15590.233', '15590.232', '15590.273'], ['15590.21', '15590.104', '15590.67', '15590.37', '15590.112', '15590.25'], ['15590.18', '15590.36']]"
15590,15590.1,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6', 'Cb7']","[['15590.6', '15590.276', '15590.123', '15590.178', '15590.109', '15590.14', '15590.13', '15590.7', '15590.187', '15590.221', '15590.226', '15590.177', '15590.446'], ['15590.18', '15590.36'], ['15590.21', '15590.104', '15590.67', '15590.37', '15590.112', '15590.25'], ['15590.53', '15590.233', '15590.232', '15590.273'], ['15590.83', '15590.275', '15590.219', '15590.2', '15590.222', '15590.188', '15590.47', '15590.87', '15590.135', '15590.4', '15590.91', '15590.134', '15590.133', '15590.10', '15590.8', '15590.65', '15590.82'], ['15590.147', '15590.158', '15590.223', '15590.440', '15590.149', '15590.167', '15590.438', '15590.180', '15590.173', '15590.185', '15590.179', '15590.176', '15590.450', '15590.148', '15590.150', '15590.161', '15590.159', '15590.169', '15590.175', '15590.186', '15590.194'], ['15590.229', '15590.253', '15590.256', '15590.255', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.114', '15590.113', '15590.120']]","['Cb2', 'Cb4', 'Cb3', 'Cb7', 'Cb1', 'Cb5', 'Cb6']","[['15590.18', '15590.36'], ['15590.53', '15590.233', '15590.232', '15590.273'], ['15590.21', '15590.104', '15590.67', '15590.37', '15590.112', '15590.25'], ['15590.229', '15590.253', '15590.256', '15590.255', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.114', '15590.113', '15590.120'], ['15590.6', '15590.276', '15590.123', '15590.178', '15590.109', '15590.14', '15590.13', '15590.7', '15590.187', '15590.221', '15590.226', '15590.177', '15590.446'], ['15590.83', '15590.275', '15590.219', '15590.2', '15590.222', '15590.188', '15590.47', '15590.87', '15590.135', '15590.4', '15590.91', '15590.134', '15590.133', '15590.10', '15590.8', '15590.65', '15590.82'], ['15590.147', '15590.158', '15590.223', '15590.440', '15590.149', '15590.167', '15590.438', '15590.180', '15590.173', '15590.185', '15590.179', '15590.176', '15590.450', '15590.148', '15590.150', '15590.161', '15590.159', '15590.169', '15590.175', '15590.186', '15590.194']]"
15590,15590.1,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7', 'UnWPb8', 'UnWPb9']","[['15590.9', '15590.44', '15590.125', '15590.5', '15590.39', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.17', '15590.75'], ['15590.56', '15590.27', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.3', '15590.24', '15590.29', '15590.30', '15590.28', '15590.33'], ['15590.105', '15590.46'], ['15590.116'], ['15590.151'], ['15590.189', '15590.190']]","['UnWPb6', 'UnWPb9', 'UnWPb3', 'UnWPb4', 'UnWPb7', 'UnWPb8', 'UnWPb2', 'UnWPb1', 'UnWPb5']","[['15590.105', '15590.46'], ['15590.189', '15590.190'], ['15590.17', '15590.75'], ['15590.56', '15590.27', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.116'], ['15590.151'], ['15590.16'], ['15590.9', '15590.44', '15590.125', '15590.5', '15590.39', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.3', '15590.24', '15590.29', '15590.30', '15590.28', '15590.33']]"
15590,15590.1,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7', 'UnWPb8', 'UnWPb9']","[['15590.9', '15590.44', '15590.125', '15590.5', '15590.39', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.17', '15590.75'], ['15590.56', '15590.27', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.3', '15590.24', '15590.29', '15590.30', '15590.28', '15590.33'], ['15590.105', '15590.46'], ['15590.116'], ['15590.151'], ['15590.189', '15590.190']]","['UnWPb5', 'UnWPb1', 'UnWPb2', 'UnWPb8', 'UnWPb7', 'UnWPb4', 'UnWPb3', 'UnWPb9', 'UnWPb6']","[['15590.3', '15590.24', '15590.29', '15590.30', '15590.28', '15590.33'], ['15590.9', '15590.44', '15590.125', '15590.5', '15590.39', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.151'], ['15590.116'], ['15590.56', '15590.27', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.17', '15590.75'], ['15590.189', '15590.190'], ['15590.105', '15590.46']]"
15590,15590.1,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7', 'UnWPb8', 'UnWPb9']","[['15590.9', '15590.44', '15590.125', '15590.5', '15590.39', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35'], ['15590.16'], ['15590.17', '15590.75'], ['15590.56', '15590.27', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.3', '15590.24', '15590.29', '15590.30', '15590.28', '15590.33'], ['15590.105', '15590.46'], ['15590.116'], ['15590.151'], ['15590.189', '15590.190']]","['UnWPb2', 'UnWPb7', 'UnWPb8', 'UnWPb3', 'UnWPb6', 'UnWPb9', 'UnWPb5', 'UnWPb4', 'UnWPb1']","[['15590.16'], ['15590.116'], ['15590.151'], ['15590.17', '15590.75'], ['15590.105', '15590.46'], ['15590.189', '15590.190'], ['15590.3', '15590.24', '15590.29', '15590.30', '15590.28', '15590.33'], ['15590.56', '15590.27', '15590.26', '15590.12', '15590.127', '15590.132', '15590.50'], ['15590.9', '15590.44', '15590.125', '15590.5', '15590.39', '15590.43', '15590.41', '15590.40', '15590.38', '15590.35']]"
15590,15590.1,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4', 'UnWCb5', 'UnWCb6', 'UnWCb7']","[['15590.6', '15590.14', '15590.13'], ['15590.18'], ['15590.21', '15590.37'], ['15590.53', '15590.232'], ['15590.83', '15590.275'], ['15590.147', '15590.148', '15590.150', '15590.169'], ['15590.229', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.113', '15590.120']]","['UnWCb2', 'UnWCb3', 'UnWCb4', 'UnWCb6', 'UnWCb1', 'UnWCb5', 'UnWCb7']","[['15590.18'], ['15590.21', '15590.37'], ['15590.53', '15590.232'], ['15590.147', '15590.148', '15590.150', '15590.169'], ['15590.6', '15590.14', '15590.13'], ['15590.83', '15590.275'], ['15590.229', '15590.250', '15590.251', '15590.84', '15590.235', '15590.254', '15590.113', '15590.120']]"
