debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
18105,18105.9,weakening,weak to strong,pro-branches,['Pb1'],[['18105.10']],['Pb1'],[['18105.10']]
18105,18105.9,weakening,strong to weak,pro-branches,['Pb1'],[['18105.10']],['Pb1'],[['18105.10']]
18105,18105.9,weakening,small to large,pro-branches,['Pb1'],[['18105.10']],['Pb1'],[['18105.10']]
18105,18105.9,weakening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['18105.12'], ['18105.26'], ['18105.27', '18105.31'], ['18105.32', '18105.34']]","['Cb3', 'Cb4', 'Cb2', 'Cb1']","[['18105.27', '18105.31'], ['18105.32', '18105.34'], ['18105.26'], ['18105.12']]"
18105,18105.9,weakening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['18105.12'], ['18105.26'], ['18105.27', '18105.31'], ['18105.32', '18105.34']]","['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['18105.12'], ['18105.26'], ['18105.27', '18105.31'], ['18105.32', '18105.34']]"
18105,18105.9,weakening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['18105.12'], ['18105.26'], ['18105.27', '18105.31'], ['18105.32', '18105.34']]","['Cb1', 'Cb2', 'Cb3', 'Cb4']","[['18105.12'], ['18105.26'], ['18105.27', '18105.31'], ['18105.32', '18105.34']]"
18105,18105.9,weakening,weak to strong,unweakened pro-branches,['UnWPb1'],[['18105.10']],['UnWPb1'],[['18105.10']]
18105,18105.9,weakening,strong to weak,unweakened pro-branches,['UnWPb1'],[['18105.10']],['UnWPb1'],[['18105.10']]
18105,18105.9,weakening,small to large,unweakened pro-branches,['UnWPb1'],[['18105.10']],['UnWPb1'],[['18105.10']]
18105,18105.9,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['18105.12'], ['18105.26'], ['18105.27'], ['18105.32']]","['UnWCb3', 'UnWCb4', 'UnWCb2', 'UnWCb1']","[['18105.27'], ['18105.32'], ['18105.26'], ['18105.12']]"
18105,18105.9,weakening,strong to weak,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['18105.12'], ['18105.26'], ['18105.27'], ['18105.32']]","['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['18105.12'], ['18105.26'], ['18105.27'], ['18105.32']]"
18105,18105.9,weakening,small to large,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['18105.12'], ['18105.26'], ['18105.27'], ['18105.32']]","['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4']","[['18105.12'], ['18105.26'], ['18105.27'], ['18105.32']]"
18105,18105.9,weakening,weak to strong,con-weakening branches,"['CWb1', 'CWb2']","[['18105.31'], ['18105.34']]","['CWb1', 'CWb2']","[['18105.31'], ['18105.34']]"
18105,18105.9,weakening,strong to weak,con-weakening branches,"['CWb1', 'CWb2']","[['18105.31'], ['18105.34']]","['CWb1', 'CWb2']","[['18105.31'], ['18105.34']]"
18105,18105.9,weakening,small to large,con-weakening branches,"['CWb1', 'CWb2']","[['18105.31'], ['18105.34']]","['CWb1', 'CWb2']","[['18105.31'], ['18105.34']]"
