debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
49753,49753.3,weakening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['49753.5', '49753.39', '49753.21', '49753.17', '49753.19'], ['49753.11', '49753.47', '49753.37'], ['49753.15', '49753.35', '49753.27']]","['Pb2', 'Pb3', 'Pb1']","[['49753.11', '49753.47', '49753.37'], ['49753.15', '49753.35', '49753.27'], ['49753.5', '49753.39', '49753.21', '49753.17', '49753.19']]"
49753,49753.3,weakening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['49753.5', '49753.39', '49753.21', '49753.17', '49753.19'], ['49753.11', '49753.47', '49753.37'], ['49753.15', '49753.35', '49753.27']]","['Pb1', 'Pb2', 'Pb3']","[['49753.5', '49753.39', '49753.21', '49753.17', '49753.19'], ['49753.11', '49753.47', '49753.37'], ['49753.15', '49753.35', '49753.27']]"
49753,49753.3,weakening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3']","[['49753.5', '49753.39', '49753.21', '49753.17', '49753.19'], ['49753.11', '49753.47', '49753.37'], ['49753.15', '49753.35', '49753.27']]","['Pb2', 'Pb3', 'Pb1']","[['49753.11', '49753.47', '49753.37'], ['49753.15', '49753.35', '49753.27'], ['49753.5', '49753.39', '49753.21', '49753.17', '49753.19']]"
49753,49753.3,weakening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['49753.7', '49753.33', '49753.31'], ['49753.9', '49753.29', '49753.23'], ['49753.13', '49753.41', '49753.45', '49753.43', '49753.25']]","['Cb1', 'Cb3', 'Cb2']","[['49753.7', '49753.33', '49753.31'], ['49753.13', '49753.41', '49753.45', '49753.43', '49753.25'], ['49753.9', '49753.29', '49753.23']]"
49753,49753.3,weakening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['49753.7', '49753.33', '49753.31'], ['49753.9', '49753.29', '49753.23'], ['49753.13', '49753.41', '49753.45', '49753.43', '49753.25']]","['Cb2', 'Cb1', 'Cb3']","[['49753.9', '49753.29', '49753.23'], ['49753.7', '49753.33', '49753.31'], ['49753.13', '49753.41', '49753.45', '49753.43', '49753.25']]"
49753,49753.3,weakening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3']","[['49753.7', '49753.33', '49753.31'], ['49753.9', '49753.29', '49753.23'], ['49753.13', '49753.41', '49753.45', '49753.43', '49753.25']]","['Cb1', 'Cb2', 'Cb3']","[['49753.7', '49753.33', '49753.31'], ['49753.9', '49753.29', '49753.23'], ['49753.13', '49753.41', '49753.45', '49753.43', '49753.25']]"
49753,49753.3,weakening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['49753.5', '49753.39'], ['49753.11', '49753.47'], ['49753.15', '49753.35']]","['UnWPb2', 'UnWPb3', 'UnWPb1']","[['49753.11', '49753.47'], ['49753.15', '49753.35'], ['49753.5', '49753.39']]"
49753,49753.3,weakening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['49753.5', '49753.39'], ['49753.11', '49753.47'], ['49753.15', '49753.35']]","['UnWPb1', 'UnWPb2', 'UnWPb3']","[['49753.5', '49753.39'], ['49753.11', '49753.47'], ['49753.15', '49753.35']]"
49753,49753.3,weakening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3']","[['49753.5', '49753.39'], ['49753.11', '49753.47'], ['49753.15', '49753.35']]","['UnWPb1', 'UnWPb2', 'UnWPb3']","[['49753.5', '49753.39'], ['49753.11', '49753.47'], ['49753.15', '49753.35']]"
49753,49753.3,weakening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['49753.7', '49753.31'], ['49753.9', '49753.29'], ['49753.13', '49753.25']]","['UnWCb1', 'UnWCb3', 'UnWCb2']","[['49753.7', '49753.31'], ['49753.13', '49753.25'], ['49753.9', '49753.29']]"
49753,49753.3,weakening,strong to weak,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['49753.7', '49753.31'], ['49753.9', '49753.29'], ['49753.13', '49753.25']]","['UnWCb2', 'UnWCb1', 'UnWCb3']","[['49753.9', '49753.29'], ['49753.7', '49753.31'], ['49753.13', '49753.25']]"
49753,49753.3,weakening,small to large,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3']","[['49753.7', '49753.31'], ['49753.9', '49753.29'], ['49753.13', '49753.25']]","['UnWCb1', 'UnWCb2', 'UnWCb3']","[['49753.7', '49753.31'], ['49753.9', '49753.29'], ['49753.13', '49753.25']]"
