debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
37615,37615.3,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['37615.5', '37615.119', '37615.133', '37615.135', '37615.121', '37615.23', '37615.174', '37615.172'], ['37615.11', '37615.154', '37615.100', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.66', '37615.138'], ['37615.114', '37615.176', '37615.156', '37615.48', '37615.152', '37615.52', '37615.50', '37615.17', '37615.125', '37615.123', '37615.27', '37615.110', '37615.44', '37615.129', '37615.56', '37615.58', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.96', '37615.104', '37615.98', '37615.76', '37615.74', '37615.9']]","['Pb4', 'Pb1', 'Pb3', 'Pb2', 'Pb5']","[['37615.66', '37615.138'], ['37615.5', '37615.119', '37615.133', '37615.135', '37615.121', '37615.23', '37615.174', '37615.172'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.11', '37615.154', '37615.100', '37615.94', '37615.25'], ['37615.114', '37615.176', '37615.156', '37615.48', '37615.152', '37615.52', '37615.50', '37615.17', '37615.125', '37615.123', '37615.27', '37615.110', '37615.44', '37615.129', '37615.56', '37615.58', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.96', '37615.104', '37615.98', '37615.76', '37615.74', '37615.9']]"
37615,37615.3,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['37615.5', '37615.119', '37615.133', '37615.135', '37615.121', '37615.23', '37615.174', '37615.172'], ['37615.11', '37615.154', '37615.100', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.66', '37615.138'], ['37615.114', '37615.176', '37615.156', '37615.48', '37615.152', '37615.52', '37615.50', '37615.17', '37615.125', '37615.123', '37615.27', '37615.110', '37615.44', '37615.129', '37615.56', '37615.58', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.96', '37615.104', '37615.98', '37615.76', '37615.74', '37615.9']]","['Pb5', 'Pb2', 'Pb3', 'Pb1', 'Pb4']","[['37615.114', '37615.176', '37615.156', '37615.48', '37615.152', '37615.52', '37615.50', '37615.17', '37615.125', '37615.123', '37615.27', '37615.110', '37615.44', '37615.129', '37615.56', '37615.58', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.96', '37615.104', '37615.98', '37615.76', '37615.74', '37615.9'], ['37615.11', '37615.154', '37615.100', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.5', '37615.119', '37615.133', '37615.135', '37615.121', '37615.23', '37615.174', '37615.172'], ['37615.66', '37615.138']]"
37615,37615.3,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5']","[['37615.5', '37615.119', '37615.133', '37615.135', '37615.121', '37615.23', '37615.174', '37615.172'], ['37615.11', '37615.154', '37615.100', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.66', '37615.138'], ['37615.114', '37615.176', '37615.156', '37615.48', '37615.152', '37615.52', '37615.50', '37615.17', '37615.125', '37615.123', '37615.27', '37615.110', '37615.44', '37615.129', '37615.56', '37615.58', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.96', '37615.104', '37615.98', '37615.76', '37615.74', '37615.9']]","['Pb4', 'Pb2', 'Pb3', 'Pb1', 'Pb5']","[['37615.66', '37615.138'], ['37615.11', '37615.154', '37615.100', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.5', '37615.119', '37615.133', '37615.135', '37615.121', '37615.23', '37615.174', '37615.172'], ['37615.114', '37615.176', '37615.156', '37615.48', '37615.152', '37615.52', '37615.50', '37615.17', '37615.125', '37615.123', '37615.27', '37615.110', '37615.44', '37615.129', '37615.56', '37615.58', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.96', '37615.104', '37615.98', '37615.76', '37615.74', '37615.9']]"
37615,37615.3,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6']","[['37615.7', '37615.106', '37615.70', '37615.64', '37615.42', '37615.54'], ['37615.13', '37615.62', '37615.84', '37615.86', '37615.88', '37615.68', '37615.112', '37615.108', '37615.141', '37615.46', '37615.21'], ['37615.15', '37615.143', '37615.19', '37615.90', '37615.92', '37615.82', '37615.80', '37615.78', '37615.60'], ['37615.131', '37615.158', '37615.160'], ['37615.164', '37615.168'], ['37615.170']]","['Cb3', 'Cb2', 'Cb1', 'Cb4', 'Cb6', 'Cb5']","[['37615.15', '37615.143', '37615.19', '37615.90', '37615.92', '37615.82', '37615.80', '37615.78', '37615.60'], ['37615.13', '37615.62', '37615.84', '37615.86', '37615.88', '37615.68', '37615.112', '37615.108', '37615.141', '37615.46', '37615.21'], ['37615.7', '37615.106', '37615.70', '37615.64', '37615.42', '37615.54'], ['37615.131', '37615.158', '37615.160'], ['37615.170'], ['37615.164', '37615.168']]"
37615,37615.3,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6']","[['37615.7', '37615.106', '37615.70', '37615.64', '37615.42', '37615.54'], ['37615.13', '37615.62', '37615.84', '37615.86', '37615.88', '37615.68', '37615.112', '37615.108', '37615.141', '37615.46', '37615.21'], ['37615.15', '37615.143', '37615.19', '37615.90', '37615.92', '37615.82', '37615.80', '37615.78', '37615.60'], ['37615.131', '37615.158', '37615.160'], ['37615.164', '37615.168'], ['37615.170']]","['Cb5', 'Cb4', 'Cb6', 'Cb1', 'Cb2', 'Cb3']","[['37615.164', '37615.168'], ['37615.131', '37615.158', '37615.160'], ['37615.170'], ['37615.7', '37615.106', '37615.70', '37615.64', '37615.42', '37615.54'], ['37615.13', '37615.62', '37615.84', '37615.86', '37615.88', '37615.68', '37615.112', '37615.108', '37615.141', '37615.46', '37615.21'], ['37615.15', '37615.143', '37615.19', '37615.90', '37615.92', '37615.82', '37615.80', '37615.78', '37615.60']]"
37615,37615.3,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5', 'Cb6']","[['37615.7', '37615.106', '37615.70', '37615.64', '37615.42', '37615.54'], ['37615.13', '37615.62', '37615.84', '37615.86', '37615.88', '37615.68', '37615.112', '37615.108', '37615.141', '37615.46', '37615.21'], ['37615.15', '37615.143', '37615.19', '37615.90', '37615.92', '37615.82', '37615.80', '37615.78', '37615.60'], ['37615.131', '37615.158', '37615.160'], ['37615.164', '37615.168'], ['37615.170']]","['Cb6', 'Cb5', 'Cb4', 'Cb1', 'Cb3', 'Cb2']","[['37615.170'], ['37615.164', '37615.168'], ['37615.131', '37615.158', '37615.160'], ['37615.7', '37615.106', '37615.70', '37615.64', '37615.42', '37615.54'], ['37615.15', '37615.143', '37615.19', '37615.90', '37615.92', '37615.82', '37615.80', '37615.78', '37615.60'], ['37615.13', '37615.62', '37615.84', '37615.86', '37615.88', '37615.68', '37615.112', '37615.108', '37615.141', '37615.46', '37615.21']]"
37615,37615.3,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['37615.5', '37615.23'], ['37615.11', '37615.154', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.66'], ['37615.114', '37615.156', '37615.48', '37615.52', '37615.50', '37615.17', '37615.125', '37615.27', '37615.110', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.76', '37615.74', '37615.9']]","['UnWPb4', 'UnWPb1', 'UnWPb3', 'UnWPb2', 'UnWPb5']","[['37615.66'], ['37615.5', '37615.23'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.11', '37615.154', '37615.94', '37615.25'], ['37615.114', '37615.156', '37615.48', '37615.52', '37615.50', '37615.17', '37615.125', '37615.27', '37615.110', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.76', '37615.74', '37615.9']]"
37615,37615.3,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['37615.5', '37615.23'], ['37615.11', '37615.154', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.66'], ['37615.114', '37615.156', '37615.48', '37615.52', '37615.50', '37615.17', '37615.125', '37615.27', '37615.110', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.76', '37615.74', '37615.9']]","['UnWPb5', 'UnWPb2', 'UnWPb3', 'UnWPb1', 'UnWPb4']","[['37615.114', '37615.156', '37615.48', '37615.52', '37615.50', '37615.17', '37615.125', '37615.27', '37615.110', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.76', '37615.74', '37615.9'], ['37615.11', '37615.154', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.5', '37615.23'], ['37615.66']]"
37615,37615.3,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5']","[['37615.5', '37615.23'], ['37615.11', '37615.154', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.66'], ['37615.114', '37615.156', '37615.48', '37615.52', '37615.50', '37615.17', '37615.125', '37615.27', '37615.110', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.76', '37615.74', '37615.9']]","['UnWPb4', 'UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb5']","[['37615.66'], ['37615.5', '37615.23'], ['37615.11', '37615.154', '37615.94', '37615.25'], ['37615.31', '37615.33', '37615.102', '37615.40', '37615.35'], ['37615.114', '37615.156', '37615.48', '37615.52', '37615.50', '37615.17', '37615.125', '37615.27', '37615.110', '37615.29', '37615.37', '37615.146', '37615.72', '37615.127', '37615.76', '37615.74', '37615.9']]"
37615,37615.3,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4', 'UnWCb5', 'UnWCb6']","[['37615.7', '37615.106', '37615.64'], ['37615.13', '37615.62', '37615.108', '37615.46'], ['37615.15', '37615.19'], ['37615.131'], ['37615.164', '37615.168'], ['37615.170']]","['UnWCb3', 'UnWCb2', 'UnWCb1', 'UnWCb4', 'UnWCb6', 'UnWCb5']","[['37615.15', '37615.19'], ['37615.13', '37615.62', '37615.108', '37615.46'], ['37615.7', '37615.106', '37615.64'], ['37615.131'], ['37615.170'], ['37615.164', '37615.168']]"
