debate_id,t_id,direction,heuristic,category,branches_abv,branches,ranking_abv,ranking
15628,15628.1,strengthening,weak to strong,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7', 'Pb8', 'Pb9']","[['15628.10'], ['15628.18', '15628.140', '15628.122', '15628.120', '15628.20'], ['15628.33', '15628.232', '15628.236', '15628.234'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5', '15628.23'], ['15628.136', '15628.150', '15628.152', '15628.148', '15628.142', '15628.144'], ['15628.138', '15628.238'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.224', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172', '15628.158', '15628.160'], ['15628.174', '15628.204', '15628.194', '15628.192', '15628.176']]","['Pb1', 'Pb2', 'Pb9', 'Pb6', 'Pb3', 'Pb7', 'Pb8', 'Pb4', 'Pb5']","[['15628.10'], ['15628.18', '15628.140', '15628.122', '15628.120', '15628.20'], ['15628.174', '15628.204', '15628.194', '15628.192', '15628.176'], ['15628.138', '15628.238'], ['15628.33', '15628.232', '15628.236', '15628.234'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.224', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172', '15628.158', '15628.160'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5', '15628.23'], ['15628.136', '15628.150', '15628.152', '15628.148', '15628.142', '15628.144']]"
15628,15628.1,strengthening,strong to weak,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7', 'Pb8', 'Pb9']","[['15628.10'], ['15628.18', '15628.140', '15628.122', '15628.120', '15628.20'], ['15628.33', '15628.232', '15628.236', '15628.234'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5', '15628.23'], ['15628.136', '15628.150', '15628.152', '15628.148', '15628.142', '15628.144'], ['15628.138', '15628.238'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.224', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172', '15628.158', '15628.160'], ['15628.174', '15628.204', '15628.194', '15628.192', '15628.176']]","['Pb5', 'Pb4', 'Pb8', 'Pb7', 'Pb3', 'Pb6', 'Pb9', 'Pb2', 'Pb1']","[['15628.136', '15628.150', '15628.152', '15628.148', '15628.142', '15628.144'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5', '15628.23'], ['15628.156', '15628.206', '15628.208', '15628.172', '15628.158', '15628.160'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.224', '15628.222'], ['15628.33', '15628.232', '15628.236', '15628.234'], ['15628.138', '15628.238'], ['15628.174', '15628.204', '15628.194', '15628.192', '15628.176'], ['15628.18', '15628.140', '15628.122', '15628.120', '15628.20'], ['15628.10']]"
15628,15628.1,strengthening,small to large,pro-branches,"['Pb1', 'Pb2', 'Pb3', 'Pb4', 'Pb5', 'Pb6', 'Pb7', 'Pb8', 'Pb9']","[['15628.10'], ['15628.18', '15628.140', '15628.122', '15628.120', '15628.20'], ['15628.33', '15628.232', '15628.236', '15628.234'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5', '15628.23'], ['15628.136', '15628.150', '15628.152', '15628.148', '15628.142', '15628.144'], ['15628.138', '15628.238'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.224', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172', '15628.158', '15628.160'], ['15628.174', '15628.204', '15628.194', '15628.192', '15628.176']]","['Pb1', 'Pb6', 'Pb3', 'Pb2', 'Pb9', 'Pb5', 'Pb8', 'Pb4', 'Pb7']","[['15628.10'], ['15628.138', '15628.238'], ['15628.33', '15628.232', '15628.236', '15628.234'], ['15628.18', '15628.140', '15628.122', '15628.120', '15628.20'], ['15628.174', '15628.204', '15628.194', '15628.192', '15628.176'], ['15628.136', '15628.150', '15628.152', '15628.148', '15628.142', '15628.144'], ['15628.156', '15628.206', '15628.208', '15628.172', '15628.158', '15628.160'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5', '15628.23'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.224', '15628.222']]"
15628,15628.1,strengthening,weak to strong,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5']","[['15628.3', '15628.4', '15628.111', '15628.32', '15628.6', '15628.180', '15628.34', '15628.48', '15628.36', '15628.30', '15628.45', '15628.182'], ['15628.7', '15628.154', '15628.28', '15628.170', '15628.218', '15628.42', '15628.46', '15628.178', '15628.25', '15628.196', '15628.24', '15628.22', '15628.52', '15628.17', '15628.35', '15628.14', '15628.43'], ['15628.9', '15628.41', '15628.19'], ['15628.11', '15628.216', '15628.168', '15628.162', '15628.166', '15628.164', '15628.128', '15628.212', '15628.210', '15628.44', '15628.132', '15628.130', '15628.29', '15628.134', '15628.12', '15628.13', '15628.31'], ['15628.190', '15628.202', '15628.200', '15628.198']]","['Cb2', 'Cb3', 'Cb1', 'Cb4', 'Cb5']","[['15628.7', '15628.154', '15628.28', '15628.170', '15628.218', '15628.42', '15628.46', '15628.178', '15628.25', '15628.196', '15628.24', '15628.22', '15628.52', '15628.17', '15628.35', '15628.14', '15628.43'], ['15628.9', '15628.41', '15628.19'], ['15628.3', '15628.4', '15628.111', '15628.32', '15628.6', '15628.180', '15628.34', '15628.48', '15628.36', '15628.30', '15628.45', '15628.182'], ['15628.11', '15628.216', '15628.168', '15628.162', '15628.166', '15628.164', '15628.128', '15628.212', '15628.210', '15628.44', '15628.132', '15628.130', '15628.29', '15628.134', '15628.12', '15628.13', '15628.31'], ['15628.190', '15628.202', '15628.200', '15628.198']]"
15628,15628.1,strengthening,strong to weak,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5']","[['15628.3', '15628.4', '15628.111', '15628.32', '15628.6', '15628.180', '15628.34', '15628.48', '15628.36', '15628.30', '15628.45', '15628.182'], ['15628.7', '15628.154', '15628.28', '15628.170', '15628.218', '15628.42', '15628.46', '15628.178', '15628.25', '15628.196', '15628.24', '15628.22', '15628.52', '15628.17', '15628.35', '15628.14', '15628.43'], ['15628.9', '15628.41', '15628.19'], ['15628.11', '15628.216', '15628.168', '15628.162', '15628.166', '15628.164', '15628.128', '15628.212', '15628.210', '15628.44', '15628.132', '15628.130', '15628.29', '15628.134', '15628.12', '15628.13', '15628.31'], ['15628.190', '15628.202', '15628.200', '15628.198']]","['Cb5', 'Cb4', 'Cb1', 'Cb3', 'Cb2']","[['15628.190', '15628.202', '15628.200', '15628.198'], ['15628.11', '15628.216', '15628.168', '15628.162', '15628.166', '15628.164', '15628.128', '15628.212', '15628.210', '15628.44', '15628.132', '15628.130', '15628.29', '15628.134', '15628.12', '15628.13', '15628.31'], ['15628.3', '15628.4', '15628.111', '15628.32', '15628.6', '15628.180', '15628.34', '15628.48', '15628.36', '15628.30', '15628.45', '15628.182'], ['15628.9', '15628.41', '15628.19'], ['15628.7', '15628.154', '15628.28', '15628.170', '15628.218', '15628.42', '15628.46', '15628.178', '15628.25', '15628.196', '15628.24', '15628.22', '15628.52', '15628.17', '15628.35', '15628.14', '15628.43']]"
15628,15628.1,strengthening,small to large,con-branches,"['Cb1', 'Cb2', 'Cb3', 'Cb4', 'Cb5']","[['15628.3', '15628.4', '15628.111', '15628.32', '15628.6', '15628.180', '15628.34', '15628.48', '15628.36', '15628.30', '15628.45', '15628.182'], ['15628.7', '15628.154', '15628.28', '15628.170', '15628.218', '15628.42', '15628.46', '15628.178', '15628.25', '15628.196', '15628.24', '15628.22', '15628.52', '15628.17', '15628.35', '15628.14', '15628.43'], ['15628.9', '15628.41', '15628.19'], ['15628.11', '15628.216', '15628.168', '15628.162', '15628.166', '15628.164', '15628.128', '15628.212', '15628.210', '15628.44', '15628.132', '15628.130', '15628.29', '15628.134', '15628.12', '15628.13', '15628.31'], ['15628.190', '15628.202', '15628.200', '15628.198']]","['Cb3', 'Cb5', 'Cb1', 'Cb2', 'Cb4']","[['15628.9', '15628.41', '15628.19'], ['15628.190', '15628.202', '15628.200', '15628.198'], ['15628.3', '15628.4', '15628.111', '15628.32', '15628.6', '15628.180', '15628.34', '15628.48', '15628.36', '15628.30', '15628.45', '15628.182'], ['15628.7', '15628.154', '15628.28', '15628.170', '15628.218', '15628.42', '15628.46', '15628.178', '15628.25', '15628.196', '15628.24', '15628.22', '15628.52', '15628.17', '15628.35', '15628.14', '15628.43'], ['15628.11', '15628.216', '15628.168', '15628.162', '15628.166', '15628.164', '15628.128', '15628.212', '15628.210', '15628.44', '15628.132', '15628.130', '15628.29', '15628.134', '15628.12', '15628.13', '15628.31']]"
15628,15628.1,strengthening,weak to strong,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7', 'UnWPb8', 'UnWPb9']","[['15628.10'], ['15628.18', '15628.122', '15628.120'], ['15628.33'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5'], ['15628.136', '15628.148'], ['15628.138', '15628.238'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172'], ['15628.174', '15628.204', '15628.176']]","['UnWPb1', 'UnWPb2', 'UnWPb9', 'UnWPb6', 'UnWPb3', 'UnWPb7', 'UnWPb8', 'UnWPb4', 'UnWPb5']","[['15628.10'], ['15628.18', '15628.122', '15628.120'], ['15628.174', '15628.204', '15628.176'], ['15628.138', '15628.238'], ['15628.33'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5'], ['15628.136', '15628.148']]"
15628,15628.1,strengthening,strong to weak,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7', 'UnWPb8', 'UnWPb9']","[['15628.10'], ['15628.18', '15628.122', '15628.120'], ['15628.33'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5'], ['15628.136', '15628.148'], ['15628.138', '15628.238'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172'], ['15628.174', '15628.204', '15628.176']]","['UnWPb5', 'UnWPb4', 'UnWPb8', 'UnWPb7', 'UnWPb3', 'UnWPb6', 'UnWPb9', 'UnWPb2', 'UnWPb1']","[['15628.136', '15628.148'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5'], ['15628.156', '15628.206', '15628.208', '15628.172'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.222'], ['15628.33'], ['15628.138', '15628.238'], ['15628.174', '15628.204', '15628.176'], ['15628.18', '15628.122', '15628.120'], ['15628.10']]"
15628,15628.1,strengthening,small to large,unweakened pro-branches,"['UnWPb1', 'UnWPb2', 'UnWPb3', 'UnWPb4', 'UnWPb5', 'UnWPb6', 'UnWPb7', 'UnWPb8', 'UnWPb9']","[['15628.10'], ['15628.18', '15628.122', '15628.120'], ['15628.33'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5'], ['15628.136', '15628.148'], ['15628.138', '15628.238'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.222'], ['15628.156', '15628.206', '15628.208', '15628.172'], ['15628.174', '15628.204', '15628.176']]","['UnWPb1', 'UnWPb3', 'UnWPb5', 'UnWPb6', 'UnWPb2', 'UnWPb9', 'UnWPb8', 'UnWPb4', 'UnWPb7']","[['15628.10'], ['15628.33'], ['15628.136', '15628.148'], ['15628.138', '15628.238'], ['15628.18', '15628.122', '15628.120'], ['15628.174', '15628.204', '15628.176'], ['15628.156', '15628.206', '15628.208', '15628.172'], ['15628.116', '15628.242', '15628.8', '15628.214', '15628.47', '15628.107', '15628.15', '15628.5'], ['15628.146', '15628.220', '15628.240', '15628.230', '15628.244', '15628.228', '15628.226', '15628.222']]"
15628,15628.1,strengthening,weak to strong,unweakened con-branches,"['UnWCb1', 'UnWCb2', 'UnWCb3', 'UnWCb4', 'UnWCb5']","[['15628.3'], ['15628.7', '15628.28', '15628.25', '15628.24'], ['15628.9'], ['15628.11', '15628.168', '15628.162'], ['15628.190', '15628.198']]","['UnWCb2', 'UnWCb3', 'UnWCb1', 'UnWCb4', 'UnWCb5']","[['15628.7', '15628.28', '15628.25', '15628.24'], ['15628.9'], ['15628.3'], ['15628.11', '15628.168', '15628.162'], ['15628.190', '15628.198']]"
