Branch_Type,Branch_ID,Size,Arguments
# Debate File:,8857_T9of20_8857.20.json,,
# Target Argument:,8857.20,,
# Total Branches:,6,,

Pro-branch,Pb1,1,8857.28
Con-branch,Cb1,1,8857.27
Con-branch,Cb2,1,8857.71
Unweakened Pro-branch,UnWPb1,1,8857.28
Unweakened Con-branch,UnWCb1,1,8857.27
Unweakened Con-branch,UnWCb2,1,8857.71
