Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41695_T1of1_41695.3.json,,
# Target Argument:,41695.3,,
# Total Branches:,23,,

Pro-branch,Pb1,27,"41695.15,41695.377,41695.380,41695.287,41695.47,41695.211,41695.125,41695.167,41695.163,41695.171,41695.165,41695.32,41695.113,41695.38,41695.19,41695.57,41695.75,41695.359,41695.209,41695.159,41695.207,41695.161,41695.40,41695.357,41695.79,41695.107,41695.81"
Pro-branch,Pb2,21,"41695.59,41695.335,41695.175,41695.61,41695.367,41695.217,41695.219,41695.326,41695.339,41695.227,41695.328,41695.344,41695.341,41695.324,41695.333,41695.331,41695.317,41695.322,41695.71,41695.67,41695.7"
Con-branch,Cb1,29,"41695.247,41695.183,41695.285,41695.283,41695.273,41695.281,41695.43,41695.25,41695.36,41695.117,41695.63,41695.65,41695.77,41695.83,41695.27,41695.45,41695.111,41695.199,41695.221,41695.267,41695.185,41695.223,41695.265,41695.205,41695.225,41695.242,41695.373,41695.371,41695.369"
Unweakened Pro-branch,UnWPb1,8,"41695.15,41695.377,41695.287,41695.47,41695.211,41695.32,41695.38,41695.19"
Unweakened Pro-branch,UnWPb2,10,"41695.59,41695.335,41695.61,41695.217,41695.219,41695.326,41695.227,41695.328,41695.324,41695.331"
Unweakened Con-branch,UnWCb1,6,"41695.247,41695.221,41695.225,41695.242,41695.373,41695.369"
Pro-Weakening branch,PWb1,5,"41695.40,41695.357,41695.79,41695.107,41695.81"
Pro-Weakening branch,PWb2,6,"41695.75,41695.359,41695.209,41695.159,41695.207,41695.161"
Pro-Weakening branch,PWb3,5,"41695.317,41695.322,41695.71,41695.67,41695.7"
Pro-Weakening branch,PWb4,1,41695.57
Pro-Weakening branch,PWb5,5,"41695.125,41695.167,41695.163,41695.171,41695.165"
Pro-Weakening branch,PWb6,1,41695.380
Pro-Weakening branch,PWb7,1,41695.339
Pro-Weakening branch,PWb8,1,41695.367
Pro-Weakening branch,PWb9,1,41695.175
Pro-Weakening branch,PWb10,1,41695.113
Pro-Weakening branch,PWb11,1,41695.333
Pro-Weakening branch,PWb12,1,41695.341
Pro-Weakening branch,PWb13,1,41695.344
Con-Weakening branch,CWb1,17,"41695.183,41695.285,41695.283,41695.273,41695.281,41695.43,41695.25,41695.36,41695.117,41695.63,41695.65,41695.77,41695.83,41695.27,41695.45,41695.111,41695.199"
Con-Weakening branch,CWb2,1,41695.371
Con-Weakening branch,CWb3,4,"41695.185,41695.223,41695.265,41695.205"
Con-Weakening branch,CWb4,1,41695.267
