Branch_Type,Branch_ID,Size,Arguments
# Debate File:,31180_T9of9_31180.49.json,,
# Target Argument:,31180.49,,
# Total Branches:,6,,

Pro-branch,Pb1,1,31180.51
Pro-branch,Pb2,1,31180.53
Con-branch,Cb1,1,31180.55
Unweakened Pro-branch,UnWPb1,1,31180.51
Unweakened Pro-branch,UnWPb2,1,31180.53
Unweakened Con-branch,UnWCb1,1,31180.55
