Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46180_T6of29_46180.13.json,,
# Target Argument:,46180.13,,
# Total Branches:,5,,

Pro-branch,Pb1,1,46180.73
Con-branch,Cb1,2,"46180.187,46180.211"
Unweakened Pro-branch,UnWPb1,1,46180.73
Unweakened Con-branch,UnWCb1,1,46180.187
Con-Weakening branch,CWb1,1,46180.211
