Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59834_T7of12_59834.15.json,,
# Target Argument:,59834.15,,
# Total Branches:,2,,

Con-branch,Cb1,1,59834.53
Unweakened Con-branch,UnWCb1,1,59834.53
