Branch_Type,Branch_ID,Size,Arguments
# Debate File:,9143_T9of9_9143.847.json,,
# Target Argument:,9143.847,,
# Total Branches:,25,,

Pro-branch,Pb1,4,"9143.865,9143.868,9143.867,9143.866"
Pro-branch,Pb2,1,9143.875
Pro-branch,Pb3,1,9143.876
Pro-branch,Pb4,1,9143.877
Pro-branch,Pb5,1,9143.907
Pro-branch,Pb6,1,9143.908
Pro-branch,Pb7,1,9143.1095
Pro-branch,Pb8,3,"9143.1101,9143.1099,9143.1100"
Con-branch,Cb1,6,"9143.855,9143.977,9143.871,9143.870,9143.869,9143.874"
Con-branch,Cb2,1,9143.978
Con-branch,Cb3,1,9143.974
Unweakened Pro-branch,UnWPb1,4,"9143.865,9143.868,9143.867,9143.866"
Unweakened Pro-branch,UnWPb2,1,9143.875
Unweakened Pro-branch,UnWPb3,1,9143.876
Unweakened Pro-branch,UnWPb4,1,9143.877
Unweakened Pro-branch,UnWPb5,1,9143.907
Unweakened Pro-branch,UnWPb6,1,9143.908
Unweakened Pro-branch,UnWPb7,1,9143.1095
Unweakened Pro-branch,UnWPb8,3,"9143.1101,9143.1099,9143.1100"
Unweakened Con-branch,UnWCb1,1,9143.855
Unweakened Con-branch,UnWCb2,1,9143.978
Unweakened Con-branch,UnWCb3,1,9143.974
Con-Weakening branch,CWb1,2,"9143.869,9143.874"
Con-Weakening branch,CWb2,2,"9143.871,9143.870"
Con-Weakening branch,CWb3,1,9143.977
