Branch_Type,Branch_ID,Size,Arguments
# Debate File:,29923_T4of8_29923.9.json,,
# Target Argument:,29923.9,,
# Total Branches:,2,,

Con-branch,Cb1,1,29923.20
Unweakened Con-branch,UnWCb1,1,29923.20
