Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1622_T4of18_1622.21.json,,
# Target Argument:,1622.21,,
# Total Branches:,2,,

Con-branch,Cb1,1,1622.79
Unweakened Con-branch,UnWCb1,1,1622.79
