Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T75of152_1257.712.json,,
# Target Argument:,1257.712,,
# Total Branches:,31,,

Pro-branch,Pb1,5,"1257.92,1257.939,1257.834,1257.1063,1257.1062"
Pro-branch,Pb2,1,1257.492
Pro-branch,Pb3,2,"1257.623,1257.842"
Pro-branch,Pb4,1,1257.728
Pro-branch,Pb5,1,1257.734
Pro-branch,Pb6,1,1257.742
Pro-branch,Pb7,1,1257.745
Pro-branch,Pb8,1,1257.747
Pro-branch,Pb9,1,1257.347
Pro-branch,Pb10,1,1257.381
Pro-branch,Pb11,2,"1257.379,1257.994"
Pro-branch,Pb12,1,1257.2187
Con-branch,Cb1,2,"1257.1023,1257.1061"
Con-branch,Cb2,1,1257.1075
Unweakened Pro-branch,UnWPb1,1,1257.92
Unweakened Pro-branch,UnWPb2,1,1257.492
Unweakened Pro-branch,UnWPb3,2,"1257.623,1257.842"
Unweakened Pro-branch,UnWPb4,1,1257.728
Unweakened Pro-branch,UnWPb5,1,1257.734
Unweakened Pro-branch,UnWPb6,1,1257.742
Unweakened Pro-branch,UnWPb7,1,1257.745
Unweakened Pro-branch,UnWPb8,1,1257.747
Unweakened Pro-branch,UnWPb9,1,1257.347
Unweakened Pro-branch,UnWPb10,1,1257.381
Unweakened Pro-branch,UnWPb11,2,"1257.379,1257.994"
Unweakened Pro-branch,UnWPb12,1,1257.2187
Unweakened Con-branch,UnWCb1,1,1257.1023
Unweakened Con-branch,UnWCb2,1,1257.1075
Pro-Weakening branch,PWb1,3,"1257.834,1257.1063,1257.1062"
Pro-Weakening branch,PWb2,1,1257.939
Con-Weakening branch,CWb1,1,1257.1061
