Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48725_T1of18_48725.3.json,,
# Target Argument:,48725.3,,
# Total Branches:,21,,

Pro-branch,Pb1,6,"48725.51,48725.133,48725.89,48725.87,48725.85,48725.83"
Pro-branch,Pb2,1,48725.117
Pro-branch,Pb3,3,"48725.119,48725.125,48725.129"
Pro-branch,Pb4,1,48725.121
Pro-branch,Pb5,1,48725.213
Con-branch,Cb1,3,"48725.75,48725.131,48725.79"
Con-branch,Cb2,2,"48725.77,48725.91"
Con-branch,Cb3,2,"48725.93,48725.127"
Unweakened Pro-branch,UnWPb1,5,"48725.51,48725.89,48725.87,48725.85,48725.83"
Unweakened Pro-branch,UnWPb2,1,48725.117
Unweakened Pro-branch,UnWPb3,1,48725.119
Unweakened Pro-branch,UnWPb4,1,48725.121
Unweakened Pro-branch,UnWPb5,1,48725.213
Unweakened Con-branch,UnWCb1,1,48725.75
Unweakened Con-branch,UnWCb2,1,48725.77
Unweakened Con-branch,UnWCb3,2,"48725.93,48725.127"
Pro-Weakening branch,PWb1,1,48725.133
Pro-Weakening branch,PWb2,2,"48725.125,48725.129"
Con-Weakening branch,CWb1,1,48725.79
Con-Weakening branch,CWb2,1,48725.131
Con-Weakening branch,CWb3,1,48725.91
