Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37162_T2of4_37162.5.json,,
# Target Argument:,37162.5,,
# Total Branches:,28,,

Pro-branch,Pb1,26,"37162.24,37162.142,37162.103,37162.28,37162.30,37162.32,37162.34,37162.26,37162.138,37162.78,37162.101,37162.44,37162.122,37162.120,37162.128,37162.134,37162.126,37162.132,37162.116,37162.124,37162.89,37162.112,37162.46,37162.110,37162.108,37162.48"
Pro-branch,Pb2,2,"37162.42,37162.105"
Pro-branch,Pb3,5,"37162.64,37162.91,37162.68,37162.66,37162.70"
Pro-branch,Pb4,2,"37162.84,37162.97"
Pro-branch,Pb5,2,"37162.86,37162.94"
Con-branch,Cb1,2,"37162.38,37162.82"
Con-branch,Cb2,1,37162.56
Con-branch,Cb3,1,37162.136
Con-branch,Cb4,1,37162.140
Unweakened Pro-branch,UnWPb1,2,"37162.24,37162.28"
Unweakened Pro-branch,UnWPb2,1,37162.42
Unweakened Pro-branch,UnWPb3,2,"37162.64,37162.66"
Unweakened Pro-branch,UnWPb4,1,37162.84
Unweakened Pro-branch,UnWPb5,1,37162.86
Unweakened Con-branch,UnWCb1,2,"37162.38,37162.82"
Unweakened Con-branch,UnWCb2,1,37162.56
Unweakened Con-branch,UnWCb3,1,37162.136
Unweakened Con-branch,UnWCb4,1,37162.140
Pro-Weakening branch,PWb1,19,"37162.26,37162.138,37162.78,37162.101,37162.44,37162.122,37162.120,37162.128,37162.134,37162.126,37162.132,37162.116,37162.124,37162.89,37162.112,37162.46,37162.110,37162.108,37162.48"
Pro-Weakening branch,PWb2,1,37162.105
Pro-Weakening branch,PWb3,1,37162.103
Pro-Weakening branch,PWb4,1,37162.142
Pro-Weakening branch,PWb5,1,37162.68
Pro-Weakening branch,PWb6,1,37162.91
Pro-Weakening branch,PWb7,1,37162.97
Pro-Weakening branch,PWb8,1,37162.94
Pro-Weakening branch,PWb9,3,"37162.30,37162.32,37162.34"
Pro-Weakening branch,PWb10,1,37162.70
