Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T98of152_1257.826.json,,
# Target Argument:,1257.826,,
# Total Branches:,2,,

Con-branch,Cb1,1,1257.2175
Unweakened Con-branch,UnWCb1,1,1257.2175
