Branch_Type,Branch_ID,Size,Arguments
# Debate File:,17682_T3of3_17682.3.json,,
# Target Argument:,17682.3,,
# Total Branches:,14,,

Pro-branch,Pb1,1,17682.5
Pro-branch,Pb2,1,17682.8
Pro-branch,Pb3,1,17682.24
Con-branch,Cb1,3,"17682.4,17682.15,17682.6"
Con-branch,Cb2,1,17682.7
Con-branch,Cb3,1,17682.26
Unweakened Pro-branch,UnWPb1,1,17682.5
Unweakened Pro-branch,UnWPb2,1,17682.8
Unweakened Pro-branch,UnWPb3,1,17682.24
Unweakened Con-branch,UnWCb1,1,17682.4
Unweakened Con-branch,UnWCb2,1,17682.7
Unweakened Con-branch,UnWCb3,1,17682.26
Con-Weakening branch,CWb1,1,17682.6
Con-Weakening branch,CWb2,1,17682.15
