Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58186_T1of1_58186.136.json,,
# Target Argument:,58186.136,,
# Total Branches:,15,,

Pro-branch,Pb1,1,58186.138
Pro-branch,Pb2,1,58186.140
Pro-branch,Pb3,3,"58186.142,58186.146,58186.144"
Pro-branch,Pb4,2,"58186.148,58186.150"
Con-branch,Cb1,1,58186.283
Con-branch,Cb2,5,"58186.285,58186.302,58186.291,58186.287,58186.289"
Con-branch,Cb3,5,"58186.293,58186.300,58186.298,58186.296,58186.281"
Unweakened Pro-branch,UnWPb1,1,58186.138
Unweakened Pro-branch,UnWPb2,1,58186.140
Unweakened Pro-branch,UnWPb3,3,"58186.142,58186.146,58186.144"
Unweakened Pro-branch,UnWPb4,2,"58186.148,58186.150"
Unweakened Con-branch,UnWCb1,1,58186.283
Unweakened Con-branch,UnWCb2,4,"58186.285,58186.291,58186.287,58186.289"
Unweakened Con-branch,UnWCb3,5,"58186.293,58186.300,58186.298,58186.296,58186.281"
Con-Weakening branch,CWb1,1,58186.302
