Branch_Type,Branch_ID,Size,Arguments
# Debate File:,56165_T1of1_56165.3.json,,
# Target Argument:,56165.3,,
# Total Branches:,24,,

Pro-branch,Pb1,9,"56165.9,56165.70,56165.11,56165.59,56165.19,56165.13,56165.80,56165.29,56165.31"
Pro-branch,Pb2,13,"56165.39,56165.100,56165.102,56165.27,56165.7,56165.53,56165.47,56165.33,56165.15,56165.17,56165.57,56165.5,56165.49"
Pro-branch,Pb3,1,56165.74
Con-branch,Cb1,5,"56165.21,56165.55,56165.41,56165.45,56165.43"
Con-branch,Cb2,9,"56165.25,56165.88,56165.64,56165.62,56165.51,56165.37,56165.84,56165.35,56165.78"
Con-branch,Cb3,4,"56165.86,56165.98,56165.96,56165.92"
Unweakened Pro-branch,UnWPb1,2,"56165.9,56165.70"
Unweakened Pro-branch,UnWPb2,2,"56165.39,56165.5"
Unweakened Pro-branch,UnWPb3,1,56165.74
Unweakened Con-branch,UnWCb1,3,"56165.21,56165.41,56165.43"
Unweakened Con-branch,UnWCb2,3,"56165.25,56165.64,56165.62"
Unweakened Con-branch,UnWCb3,4,"56165.86,56165.98,56165.96,56165.92"
Pro-Weakening branch,PWb1,2,"56165.29,56165.31"
Pro-Weakening branch,PWb2,5,"56165.11,56165.59,56165.19,56165.13,56165.80"
Pro-Weakening branch,PWb3,3,"56165.15,56165.17,56165.57"
Pro-Weakening branch,PWb4,5,"56165.27,56165.7,56165.53,56165.47,56165.33"
Pro-Weakening branch,PWb5,2,"56165.100,56165.102"
Pro-Weakening branch,PWb6,1,56165.49
Con-Weakening branch,CWb1,1,56165.55
Con-Weakening branch,CWb2,2,"56165.35,56165.78"
Con-Weakening branch,CWb3,2,"56165.37,56165.84"
Con-Weakening branch,CWb4,1,56165.51
Con-Weakening branch,CWb5,1,56165.88
Con-Weakening branch,CWb6,1,56165.45
