Branch_Type,Branch_ID,Size,Arguments
# Debate File:,33949_T1of1_33949.3.json,,
# Target Argument:,33949.3,,
# Total Branches:,36,,

Pro-branch,Pb1,9,"33949.11,33949.39,33949.41,33949.43,33949.152,33949.154,33949.158,33949.156,33949.37"
Pro-branch,Pb2,55,"33949.13,33949.266,33949.269,33949.176,33949.132,33949.226,33949.257,33949.260,33949.232,33949.228,33949.136,33949.134,33949.147,33949.143,33949.141,33949.53,33949.174,33949.35,33949.69,33949.57,33949.107,33949.98,33949.289,33949.23,33949.55,33949.78,33949.84,33949.80,33949.82,33949.74,33949.63,33949.76,33949.65,33949.19,33949.164,33949.150,33949.208,33949.218,33949.216,33949.240,33949.253,33949.238,33949.236,33949.234,33949.214,33949.212,33949.210,33949.168,33949.172,33949.247,33949.224,33949.170,33949.59,33949.67,33949.61"
Pro-branch,Pb3,7,"33949.15,33949.222,33949.166,33949.117,33949.119,33949.92,33949.94"
Pro-branch,Pb4,23,"33949.86,33949.262,33949.187,33949.230,33949.160,33949.162,33949.200,33949.202,33949.121,33949.197,33949.195,33949.138,33949.27,33949.180,33949.182,33949.184,33949.72,33949.96,33949.29,33949.109,33949.88,33949.191,33949.193"
Pro-branch,Pb5,1,33949.274
Con-branch,Cb1,6,"33949.17,33949.33,33949.113,33949.115,33949.25,33949.189"
Con-branch,Cb2,15,"33949.21,33949.251,33949.249,33949.243,33949.51,33949.102,33949.111,33949.123,33949.204,33949.100,33949.49,33949.47,33949.245,33949.31,33949.45"
Con-branch,Cb3,11,"33949.126,33949.278,33949.276,33949.284,33949.286,33949.282,33949.280,33949.264,33949.128,33949.178,33949.130"
Unweakened Pro-branch,UnWPb1,8,"33949.11,33949.39,33949.41,33949.43,33949.152,33949.154,33949.158,33949.156"
Unweakened Pro-branch,UnWPb2,10,"33949.13,33949.53,33949.174,33949.35,33949.23,33949.55,33949.74,33949.59,33949.67,33949.61"
Unweakened Pro-branch,UnWPb3,2,"33949.15,33949.166"
Unweakened Pro-branch,UnWPb4,6,"33949.86,33949.262,33949.109,33949.88,33949.191,33949.193"
Unweakened Pro-branch,UnWPb5,1,33949.274
Unweakened Con-branch,UnWCb1,2,"33949.17,33949.33"
Unweakened Con-branch,UnWCb2,7,"33949.21,33949.251,33949.249,33949.243,33949.49,33949.47,33949.245"
Unweakened Con-branch,UnWCb3,5,"33949.126,33949.278,33949.276,33949.282,33949.280"
Pro-Weakening branch,PWb1,1,33949.37
Pro-Weakening branch,PWb2,11,"33949.132,33949.226,33949.257,33949.260,33949.232,33949.228,33949.136,33949.134,33949.147,33949.143,33949.141"
Pro-Weakening branch,PWb3,1,33949.176
Pro-Weakening branch,PWb4,2,"33949.266,33949.269"
Pro-Weakening branch,PWb5,2,"33949.92,33949.94"
Pro-Weakening branch,PWb6,2,"33949.117,33949.119"
Pro-Weakening branch,PWb7,1,33949.222
Pro-Weakening branch,PWb8,11,"33949.121,33949.197,33949.195,33949.138,33949.27,33949.180,33949.182,33949.184,33949.72,33949.96,33949.29"
Pro-Weakening branch,PWb9,4,"33949.160,33949.162,33949.200,33949.202"
Pro-Weakening branch,PWb10,2,"33949.187,33949.230"
Pro-Weakening branch,PWb11,5,"33949.69,33949.57,33949.107,33949.98,33949.289"
Pro-Weakening branch,PWb12,22,"33949.63,33949.76,33949.65,33949.19,33949.164,33949.150,33949.208,33949.218,33949.216,33949.240,33949.253,33949.238,33949.236,33949.234,33949.214,33949.212,33949.210,33949.168,33949.172,33949.247,33949.224,33949.170"
Pro-Weakening branch,PWb13,4,"33949.78,33949.84,33949.80,33949.82"
Con-Weakening branch,CWb1,2,"33949.25,33949.189"
Con-Weakening branch,CWb2,2,"33949.31,33949.45"
Con-Weakening branch,CWb3,6,"33949.51,33949.102,33949.111,33949.123,33949.204,33949.100"
Con-Weakening branch,CWb4,3,"33949.128,33949.178,33949.130"
Con-Weakening branch,CWb5,1,33949.264
Con-Weakening branch,CWb6,2,"33949.113,33949.115"
Con-Weakening branch,CWb7,2,"33949.284,33949.286"
