Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46180_T4of29_46180.9.json,,
# Target Argument:,46180.9,,
# Total Branches:,4,,

Pro-branch,Pb1,2,"46180.111,46180.113"
Con-branch,Cb1,1,46180.185
Unweakened Pro-branch,UnWPb1,2,"46180.111,46180.113"
Unweakened Con-branch,UnWCb1,1,46180.185
