Branch_Type,Branch_ID,Size,Arguments
# Debate File:,51784_T10of11_51784.533.json,,
# Target Argument:,51784.533,,
# Total Branches:,3,,

Con-branch,Cb1,2,"51784.546,51784.548"
Unweakened Con-branch,UnWCb1,1,51784.546
Con-Weakening branch,CWb1,1,51784.548
