Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1221_T20of26_1221.20.json,,
# Target Argument:,1221.20,,
# Total Branches:,6,,

Pro-branch,Pb1,2,"1221.136,1221.187"
Con-branch,Cb1,1,1221.68
Con-branch,Cb2,1,1221.168
Unweakened Pro-branch,UnWPb1,2,"1221.136,1221.187"
Unweakened Con-branch,UnWCb1,1,1221.68
Unweakened Con-branch,UnWCb2,1,1221.168
