Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39578_T5of9_39578.11.json,,
# Target Argument:,39578.11,,
# Total Branches:,9,,

Pro-branch,Pb1,2,"39578.21,39578.130"
Con-branch,Cb1,1,39578.29
Con-branch,Cb2,1,39578.70
Con-branch,Cb3,3,"39578.120,39578.126,39578.122"
Unweakened Pro-branch,UnWPb1,2,"39578.21,39578.130"
Unweakened Con-branch,UnWCb1,1,39578.29
Unweakened Con-branch,UnWCb2,1,39578.70
Unweakened Con-branch,UnWCb3,2,"39578.120,39578.126"
Con-Weakening branch,CWb1,1,39578.122
