Branch_Type,Branch_ID,Size,Arguments
# Debate File:,38770_T1of1_38770.3.json,,
# Target Argument:,38770.3,,
# Total Branches:,63,,

Pro-branch,Pb1,77,"38770.5,38770.778,38770.591,38770.790,38770.633,38770.784,38770.635,38770.587,38770.585,38770.509,38770.718,38770.732,38770.726,38770.643,38770.91,38770.460,38770.88,38770.154,38770.148,38770.605,38770.445,38770.467,38770.507,38770.470,38770.501,38770.499,38770.472,38770.455,38770.503,38770.457,38770.93,38770.451,38770.453,38770.449,38770.434,38770.76,38770.788,38770.476,38770.716,38770.474,38770.31,38770.11,38770.186,38770.36,38770.480,38770.421,38770.482,38770.19,38770.25,38770.440,38770.438,38770.436,38770.29,38770.285,38770.329,38770.281,38770.680,38770.384,38770.386,38770.382,38770.294,38770.38,38770.313,38770.27,38770.682,38770.23,38770.21,38770.637,38770.555,38770.639,38770.195,38770.138,38770.124,38770.684,38770.311,38770.315,38770.78"
Pro-branch,Pb2,27,"38770.13,38770.742,38770.599,38770.792,38770.97,38770.146,38770.407,38770.86,38770.390,38770.388,38770.699,38770.409,38770.197,38770.553,38770.126,38770.744,38770.544,38770.128,38770.130,38770.132,38770.136,38770.430,38770.42,38770.144,38770.160,38770.134,38770.551"
Pro-branch,Pb3,39,"38770.166,38770.661,38770.298,38770.417,38770.415,38770.583,38770.796,38770.647,38770.537,38770.541,38770.539,38770.339,38770.362,38770.670,38770.601,38770.343,38770.341,38770.348,38770.345,38770.199,38770.617,38770.184,38770.653,38770.303,38770.360,38770.358,38770.321,38770.309,38770.301,38770.400,38770.402,38770.374,38770.378,38770.372,38770.366,38770.305,38770.370,38770.368,38770.307"
Pro-branch,Pb4,17,"38770.168,38770.794,38770.419,38770.319,38770.615,38770.611,38770.518,38770.327,38770.516,38770.260,38770.211,38770.667,38770.256,38770.213,38770.164,38770.558,38770.317"
Con-branch,Cb1,12,"38770.7,38770.593,38770.672,38770.709,38770.526,38770.674,38770.623,38770.528,38770.530,38770.40,38770.201,38770.432"
Con-branch,Cb2,68,"38770.15,38770.392,38770.764,38770.770,38770.665,38770.82,38770.9,38770.120,38770.676,38770.107,38770.678,38770.188,38770.140,38770.573,38770.424,38770.226,38770.240,38770.768,38770.488,38770.235,38770.398,38770.396,38770.237,38770.233,38770.262,38770.413,38770.283,38770.274,38770.272,38770.411,38770.268,38770.266,38770.264,38770.122,38770.490,38770.627,38770.512,38770.570,38770.568,38770.564,38770.566,38770.562,38770.331,38770.270,38770.625,38770.109,38770.335,38770.337,38770.115,38770.687,38770.113,38770.111,38770.68,38770.350,38770.245,38770.323,38770.465,38770.463,38770.325,38770.766,38770.754,38770.101,38770.103,38770.56,38770.356,38770.352,38770.74,38770.484"
Con-branch,Cb3,19,"38770.215,38770.756,38770.758,38770.522,38770.722,38770.728,38770.619,38770.692,38770.689,38770.607,38770.524,38770.495,38770.651,38770.497,38770.493,38770.658,38770.609,38770.217,38770.762"
Unweakened Pro-branch,UnWPb1,9,"38770.5,38770.633,38770.784,38770.587,38770.585,38770.445,38770.467,38770.470,38770.76"
Unweakened Pro-branch,UnWPb2,13,"38770.13,38770.86,38770.390,38770.388,38770.126,38770.544,38770.128,38770.130,38770.132,38770.136,38770.430,38770.134,38770.551"
Unweakened Pro-branch,UnWPb3,8,"38770.166,38770.583,38770.796,38770.647,38770.339,38770.343,38770.341,38770.345"
Unweakened Pro-branch,UnWPb4,6,"38770.168,38770.794,38770.419,38770.327,38770.164,38770.558"
Unweakened Con-branch,UnWCb1,4,"38770.7,38770.40,38770.201,38770.432"
Unweakened Con-branch,UnWCb2,32,"38770.15,38770.392,38770.665,38770.82,38770.9,38770.188,38770.226,38770.240,38770.262,38770.413,38770.283,38770.274,38770.272,38770.411,38770.268,38770.266,38770.264,38770.109,38770.115,38770.687,38770.113,38770.111,38770.68,38770.350,38770.245,38770.323,38770.465,38770.463,38770.325,38770.754,38770.101,38770.103"
Unweakened Con-branch,UnWCb3,7,"38770.215,38770.495,38770.497,38770.493,38770.658,38770.609,38770.217"
Pro-Weakening branch,PWb1,12,"38770.23,38770.21,38770.637,38770.555,38770.639,38770.195,38770.138,38770.124,38770.684,38770.311,38770.315,38770.78"
Pro-Weakening branch,PWb2,25,"38770.31,38770.11,38770.186,38770.36,38770.480,38770.421,38770.482,38770.19,38770.25,38770.440,38770.438,38770.436,38770.29,38770.285,38770.329,38770.281,38770.680,38770.384,38770.386,38770.382,38770.294,38770.38,38770.313,38770.27,38770.682"
Pro-Weakening branch,PWb3,11,"38770.509,38770.718,38770.732,38770.726,38770.643,38770.91,38770.460,38770.88,38770.154,38770.148,38770.605"
Pro-Weakening branch,PWb4,2,"38770.591,38770.790"
Pro-Weakening branch,PWb5,1,38770.778
Pro-Weakening branch,PWb6,2,"38770.197,38770.553"
Pro-Weakening branch,PWb7,5,"38770.599,38770.792,38770.97,38770.146,38770.407"
Pro-Weakening branch,PWb8,1,38770.742
Pro-Weakening branch,PWb9,18,"38770.184,38770.653,38770.303,38770.360,38770.358,38770.321,38770.309,38770.301,38770.400,38770.402,38770.374,38770.378,38770.372,38770.366,38770.305,38770.370,38770.368,38770.307"
Pro-Weakening branch,PWb10,2,"38770.199,38770.617"
Pro-Weakening branch,PWb11,3,"38770.537,38770.541,38770.539"
Pro-Weakening branch,PWb12,4,"38770.661,38770.298,38770.417,38770.415"
Pro-Weakening branch,PWb13,4,"38770.211,38770.667,38770.256,38770.213"
Pro-Weakening branch,PWb14,5,"38770.93,38770.451,38770.453,38770.449,38770.434"
Pro-Weakening branch,PWb15,1,38770.457
Pro-Weakening branch,PWb16,1,38770.635
Pro-Weakening branch,PWb17,2,"38770.144,38770.160"
Pro-Weakening branch,PWb18,1,38770.42
Pro-Weakening branch,PWb19,1,38770.744
Pro-Weakening branch,PWb20,3,"38770.362,38770.670,38770.601"
Pro-Weakening branch,PWb21,1,38770.317
Pro-Weakening branch,PWb22,1,38770.518
Pro-Weakening branch,PWb23,3,"38770.319,38770.615,38770.611"
Pro-Weakening branch,PWb24,1,38770.474
Pro-Weakening branch,PWb25,1,38770.788
Pro-Weakening branch,PWb26,2,"38770.455,38770.503"
Pro-Weakening branch,PWb27,1,38770.507
Pro-Weakening branch,PWb28,1,38770.516
Pro-Weakening branch,PWb29,1,38770.699
Pro-Weakening branch,PWb30,1,38770.348
Pro-Weakening branch,PWb31,1,38770.472
Pro-Weakening branch,PWb32,1,38770.499
Pro-Weakening branch,PWb33,1,38770.501
Con-Weakening branch,CWb1,5,"38770.526,38770.674,38770.623,38770.528,38770.530"
Con-Weakening branch,CWb2,5,"38770.56,38770.356,38770.352,38770.74,38770.484"
Con-Weakening branch,CWb3,12,"38770.122,38770.490,38770.627,38770.512,38770.570,38770.568,38770.564,38770.566,38770.562,38770.331,38770.270,38770.625"
Con-Weakening branch,CWb4,3,"38770.140,38770.573,38770.424"
Con-Weakening branch,CWb5,8,"38770.522,38770.722,38770.728,38770.619,38770.692,38770.689,38770.607,38770.524"
Con-Weakening branch,CWb6,2,"38770.756,38770.758"
Con-Weakening branch,CWb7,1,38770.766
Con-Weakening branch,CWb8,2,"38770.335,38770.337"
Con-Weakening branch,CWb9,5,"38770.235,38770.398,38770.396,38770.237,38770.233"
Con-Weakening branch,CWb10,2,"38770.764,38770.770"
Con-Weakening branch,CWb11,1,38770.762
Con-Weakening branch,CWb12,1,38770.651
Con-Weakening branch,CWb13,1,38770.488
Con-Weakening branch,CWb14,1,38770.768
Con-Weakening branch,CWb15,2,"38770.107,38770.678"
Con-Weakening branch,CWb16,2,"38770.120,38770.676"
