Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1257_T147of152_1257.1960.json,,
# Target Argument:,1257.1960,,
# Total Branches:,6,,

Pro-branch,Pb1,2,"1257.1964,1257.1962"
Pro-branch,Pb2,1,1257.1966
Con-branch,Cb1,1,1257.2010
Unweakened Pro-branch,UnWPb1,2,"1257.1964,1257.1962"
Unweakened Pro-branch,UnWPb2,1,1257.1966
Unweakened Con-branch,UnWCb1,1,1257.2010
