Branch_Type,Branch_ID,Size,Arguments
# Debate File:,61242_T1of6_61242.3.json,,
# Target Argument:,61242.3,,
# Total Branches:,6,,

Pro-branch,Pb1,1,61242.45
Con-branch,Cb1,1,61242.17
Con-branch,Cb2,2,"61242.25,61242.47"
Unweakened Pro-branch,UnWPb1,1,61242.45
Unweakened Con-branch,UnWCb1,1,61242.17
Unweakened Con-branch,UnWCb2,2,"61242.25,61242.47"
