Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18595_T6of19_18595.33.json,,
# Target Argument:,18595.33,,
# Total Branches:,13,,

Pro-branch,Pb1,1,18595.34
Pro-branch,Pb2,1,18595.35
Pro-branch,Pb3,1,18595.36
Pro-branch,Pb4,2,"18595.39,18595.195"
Con-branch,Cb1,16,"18595.144,18595.160,18595.267,18595.349,18595.279,18595.280,18595.289,18595.277,18595.278,18595.265,18595.300,18595.307,18595.264,18595.159,18595.194,18595.193"
Unweakened Pro-branch,UnWPb1,1,18595.34
Unweakened Pro-branch,UnWPb2,1,18595.35
Unweakened Pro-branch,UnWPb3,1,18595.36
Unweakened Pro-branch,UnWPb4,1,18595.39
Unweakened Con-branch,UnWCb1,1,18595.144
Pro-Weakening branch,PWb1,1,18595.195
Con-Weakening branch,CWb1,3,"18595.159,18595.194,18595.193"
Con-Weakening branch,CWb2,12,"18595.160,18595.267,18595.349,18595.279,18595.280,18595.289,18595.277,18595.278,18595.265,18595.300,18595.307,18595.264"
