Branch_Type,Branch_ID,Size,Arguments
# Debate File:,45247_T1of1_45247.3.json,,
# Target Argument:,45247.3,,
# Total Branches:,17,,

Pro-branch,Pb1,1,45247.7
Pro-branch,Pb2,7,"45247.9,45247.37,45247.29,45247.31,45247.23,45247.25,45247.27"
Pro-branch,Pb3,5,"45247.13,45247.15,45247.17,45247.21,45247.19"
Pro-branch,Pb4,1,45247.33
Con-branch,Cb1,2,"45247.5,45247.35"
Con-branch,Cb2,1,45247.11
Unweakened Pro-branch,UnWPb1,1,45247.7
Unweakened Pro-branch,UnWPb2,1,45247.9
Unweakened Pro-branch,UnWPb3,4,"45247.13,45247.15,45247.17,45247.19"
Unweakened Pro-branch,UnWPb4,1,45247.33
Unweakened Con-branch,UnWCb1,1,45247.5
Unweakened Con-branch,UnWCb2,1,45247.11
Pro-Weakening branch,PWb1,3,"45247.23,45247.25,45247.27"
Pro-Weakening branch,PWb2,2,"45247.29,45247.31"
Pro-Weakening branch,PWb3,1,45247.37
Pro-Weakening branch,PWb4,1,45247.21
Con-Weakening branch,CWb1,1,45247.35
