Branch_Type,Branch_ID,Size,Arguments
# Debate File:,40195_T1of1_40195.3.json,,
# Target Argument:,40195.3,,
# Total Branches:,15,,

Pro-branch,Pb1,1,40195.5
Pro-branch,Pb2,5,"40195.11,40195.15,40195.43,40195.41,40195.13"
Con-branch,Cb1,4,"40195.7,40195.39,40195.19,40195.21"
Con-branch,Cb2,6,"40195.9,40195.37,40195.29,40195.27,40195.25,40195.23"
Con-branch,Cb3,1,40195.17
Unweakened Pro-branch,UnWPb1,1,40195.5
Unweakened Pro-branch,UnWPb2,2,"40195.11,40195.13"
Unweakened Con-branch,UnWCb1,2,"40195.7,40195.19"
Unweakened Con-branch,UnWCb2,4,"40195.9,40195.37,40195.29,40195.27"
Unweakened Con-branch,UnWCb3,1,40195.17
Pro-Weakening branch,PWb1,3,"40195.15,40195.43,40195.41"
Con-Weakening branch,CWb1,1,40195.39
Con-Weakening branch,CWb2,1,40195.23
Con-Weakening branch,CWb3,1,40195.25
Con-Weakening branch,CWb4,1,40195.21
