Branch_Type,Branch_ID,Size,Arguments
# Debate File:,8857_T20of20_8857.176.json,,
# Target Argument:,8857.176,,
# Total Branches:,4,,

Con-branch,Cb1,1,8857.178
Con-branch,Cb2,1,8857.180
Unweakened Con-branch,UnWCb1,1,8857.178
Unweakened Con-branch,UnWCb2,1,8857.180
