Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1260_T6of20_1260.225.json,,
# Target Argument:,1260.225,,
# Total Branches:,9,,

Pro-branch,Pb1,2,"1260.229,1260.230"
Pro-branch,Pb2,1,1260.261
Con-branch,Cb1,3,"1260.227,1260.228,1260.291"
Con-branch,Cb2,1,1260.259
Unweakened Pro-branch,UnWPb1,2,"1260.229,1260.230"
Unweakened Pro-branch,UnWPb2,1,1260.261
Unweakened Con-branch,UnWCb1,2,"1260.227,1260.228"
Unweakened Con-branch,UnWCb2,1,1260.259
Con-Weakening branch,CWb1,1,1260.291
