Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28772_T14of23_28772.226.json,,
# Target Argument:,28772.226,,
# Total Branches:,12,,

Pro-branch,Pb1,1,28772.250
Pro-branch,Pb2,1,28772.264
Pro-branch,Pb3,2,"28772.270,28772.272"
Con-branch,Cb1,1,28772.246
Con-branch,Cb2,1,28772.505
Con-branch,Cb3,1,28772.672
Unweakened Pro-branch,UnWPb1,1,28772.250
Unweakened Pro-branch,UnWPb2,1,28772.264
Unweakened Pro-branch,UnWPb3,2,"28772.270,28772.272"
Unweakened Con-branch,UnWCb1,1,28772.246
Unweakened Con-branch,UnWCb2,1,28772.505
Unweakened Con-branch,UnWCb3,1,28772.672
