Branch_Type,Branch_ID,Size,Arguments
# Debate File:,34796_T14of14_34796.819.json,,
# Target Argument:,34796.819,,
# Total Branches:,6,,

Pro-branch,Pb1,1,34796.821
Pro-branch,Pb2,1,34796.823
Con-branch,Cb1,1,34796.825
Unweakened Pro-branch,UnWPb1,1,34796.821
Unweakened Pro-branch,UnWPb2,1,34796.823
Unweakened Con-branch,UnWCb1,1,34796.825
