Branch_Type,Branch_ID,Size,Arguments
# Debate File:,5589_T3of17_5589.12.json,,
# Target Argument:,5589.12,,
# Total Branches:,6,,

Pro-branch,Pb1,2,"5589.33,5589.32"
Con-branch,Cb1,1,5589.36
Con-branch,Cb2,2,"5589.301,5589.825"
Unweakened Pro-branch,UnWPb1,2,"5589.33,5589.32"
Unweakened Con-branch,UnWCb1,1,5589.36
Unweakened Con-branch,UnWCb2,2,"5589.301,5589.825"
