Branch_Type,Branch_ID,Size,Arguments
# Debate File:,54183_T1of1_54183.3.json,,
# Target Argument:,54183.3,,
# Total Branches:,22,,

Pro-branch,Pb1,3,"54183.5,54183.62,54183.21"
Pro-branch,Pb2,3,"54183.7,54183.23,54183.17"
Pro-branch,Pb3,4,"54183.9,54183.64,54183.27,54183.25"
Con-branch,Cb1,7,"54183.11,54183.35,54183.39,54183.37,54183.29,54183.33,54183.31"
Con-branch,Cb2,4,"54183.13,54183.70,54183.47,54183.45"
Con-branch,Cb3,11,"54183.19,54183.68,54183.41,54183.43,54183.49,54183.66,54183.59,54183.57,54183.55,54183.53,54183.51"
Unweakened Pro-branch,UnWPb1,1,54183.5
Unweakened Pro-branch,UnWPb2,2,"54183.7,54183.23"
Unweakened Pro-branch,UnWPb3,2,"54183.9,54183.64"
Unweakened Con-branch,UnWCb1,4,"54183.11,54183.29,54183.33,54183.31"
Unweakened Con-branch,UnWCb2,2,"54183.13,54183.70"
Unweakened Con-branch,UnWCb3,2,"54183.19,54183.68"
Pro-Weakening branch,PWb1,1,54183.21
Pro-Weakening branch,PWb2,1,54183.62
Pro-Weakening branch,PWb3,1,54183.17
Pro-Weakening branch,PWb4,1,54183.25
Pro-Weakening branch,PWb5,1,54183.27
Con-Weakening branch,CWb1,7,"54183.49,54183.66,54183.59,54183.57,54183.55,54183.53,54183.51"
Con-Weakening branch,CWb2,3,"54183.35,54183.39,54183.37"
Con-Weakening branch,CWb3,1,54183.45
Con-Weakening branch,CWb4,1,54183.47
Con-Weakening branch,CWb5,2,"54183.41,54183.43"
